frequency	angle1	angle2	angle3
3.808405e-01	1.839805e-02	1.154130e-03	3.016445e-02
3.917216e-01	1.842310e-02	6.736395e-04	3.600346e-02
4.026028e-01	1.632885e-02	3.127111e-04	2.408371e-02
4.134839e-01	1.656680e-02	7.607151e-04	2.344201e-02
4.243651e-01	1.674643e-02	6.771595e-04	2.323422e-02
4.352462e-01	1.619726e-02	4.967907e-04	2.173236e-02
4.461274e-01	1.623955e-02	8.398778e-04	2.175766e-02
4.570086e-01	1.575189e-02	7.114735e-04	2.141680e-02
4.678897e-01	1.502993e-02	6.435144e-04	2.033024e-02
4.787709e-01	1.492071e-02	8.093859e-04	1.998871e-02
4.896520e-01	1.440286e-02	8.664550e-04	1.931085e-02
5.005332e-01	1.558028e-02	7.490095e-04	1.838796e-02
5.114143e-01	1.214963e-02	9.326897e-04	1.807307e-02
5.222955e-01	8.959318e-03	1.045818e-03	1.406849e-02
5.331766e-01	9.591598e-03	8.117956e-04	1.442726e-02
5.440578e-01	9.637754e-03	7.368436e-04	1.208122e-02
5.549390e-01	9.711109e-03	8.438520e-04	1.560596e-02
5.658201e-01	9.546058e-03	5.673348e-04	1.153428e-02
5.767013e-01	9.237172e-03	7.185480e-04	1.218186e-02
5.875824e-01	8.704024e-03	9.681175e-04	1.121957e-02
5.984636e-01	8.227355e-03	6.901251e-04	1.034113e-02
6.093447e-01	7.587610e-03	8.889139e-04	1.035108e-02
6.202259e-01	6.630272e-03	1.000487e-03	8.043694e-03
6.311070e-01	6.525508e-03	5.917246e-04	7.222498e-03
6.419882e-01	5.301389e-03	5.336579e-04	6.643387e-03
6.528694e-01	5.664458e-03	9.047683e-04	6.613615e-03
6.637505e-01	4.877552e-03	5.721200e-04	7.030308e-03
6.746317e-01	5.707532e-03	7.201767e-04	5.235792e-03
6.855128e-01	3.932966e-03	8.417018e-04	5.072464e-03
6.963940e-01	4.363593e-03	7.391284e-04	3.703345e-03
7.072751e-01	3.829759e-03	1.045875e-03	3.555701e-03
7.181563e-01	3.704018e-03	6.574464e-04	2.658465e-03
7.290375e-01	3.545052e-03	9.239111e-04	2.199422e-03
7.399186e-01	3.072033e-03	8.170676e-04	6.095652e-03
7.507998e-01	1.857680e-03	1.044451e-03	4.154474e-03
7.616809e-01	2.501444e-03	9.208839e-04	4.625222e-03
7.725621e-01	2.965397e-03	9.825178e-04	4.826998e-03
7.834432e-01	2.531500e-03	1.429087e-03	3.391098e-03
7.943244e-01	2.450141e-03	1.457651e-03	5.162184e-03
8.052055e-01	3.214212e-03	1.409334e-03	7.813576e-03
8.160867e-01	2.838663e-03	1.517539e-03	6.454153e-03
8.269679e-01	3.701557e-03	1.730770e-03	8.425758e-03
8.378490e-01	3.553562e-03	2.057557e-03	1.019338e-02
8.487302e-01	3.707531e-03	2.205745e-03	1.085441e-02
8.596113e-01	6.317071e-03	2.857592e-03	1.355189e-02
8.704925e-01	6.144594e-03	4.625281e-03	1.110193e-02
8.813736e-01	5.952519e-03	5.151846e-03	1.414205e-02
8.922548e-01	6.700101e-03	7.423809e-03	1.585397e-02
9.031359e-01	9.717921e-03	1.922600e-02	1.801226e-02
9.140171e-01	1.391343e-02	3.824535e-02	1.184986e-02
9.248983e-01	5.734893e-03	1.134801e-02	1.122108e-02
9.357794e-01	4.811909e-03	5.544600e-03	1.560893e-02
9.466606e-01	5.360501e-03	3.304933e-03	1.467633e-02
9.575417e-01	6.776590e-03	3.183952e-03	1.320918e-02
9.684229e-01	7.776473e-03	3.094842e-03	1.994197e-02
9.793040e-01	9.125521e-03	1.846531e-03	2.233257e-02
9.901852e-01	8.278634e-03	1.674808e-03	1.836559e-02
1.001066e+00	9.419027e-03	1.196328e-03	2.056716e-02
1.011948e+00	1.035611e-02	1.263140e-03	1.835497e-02
1.022829e+00	1.072514e-02	8.814230e-04	1.622493e-02
1.033710e+00	7.917475e-03	1.096243e-03	2.365592e-02
1.044591e+00	6.481819e-03	9.111349e-04	2.616984e-02
1.055472e+00	9.153651e-03	9.892400e-04	2.135139e-02
1.066353e+00	8.698317e-03	3.709051e-04	2.503429e-02
1.077234e+00	8.455422e-03	3.142486e-04	2.211420e-02
1.088116e+00	1.212369e-02	8.250311e-04	2.125084e-02
1.098997e+00	1.272113e-02	3.769888e-04	3.169615e-02
1.109878e+00	1.091268e-02	4.762489e-04	1.979213e-02
1.120759e+00	1.200589e-02	3.086653e-04	2.865568e-02
1.131640e+00	1.142980e-02	1.437197e-04	2.646029e-02
1.142521e+00	1.060445e-02	4.156509e-04	2.495792e-02
1.153403e+00	1.305776e-02	6.828125e-04	2.100846e-02
1.164284e+00	1.438782e-02	5.585299e-04	2.809440e-02
1.175165e+00	1.126340e-02	2.884822e-04	3.212279e-02
1.186046e+00	1.281259e-02	2.885721e-04	3.615301e-02
1.196927e+00	1.183434e-02	1.775356e-04	2.780817e-02
1.207808e+00	1.287712e-02	1.027485e-04	3.370292e-02
1.218689e+00	1.662356e-02	3.851215e-04	3.484767e-02
1.229571e+00	1.192066e-02	3.852501e-04	4.023340e-02
1.240452e+00	1.510982e-02	3.532044e-04	3.701018e-02
1.251333e+00	1.522936e-02	4.144547e-04	6.679547e-02
1.262214e+00	1.448326e-02	3.254904e-04	8.354845e-02
1.273095e+00	1.263170e-02	2.972048e-04	5.174188e-02
1.283976e+00	1.705155e-02	7.737068e-04	9.491460e-02
1.294858e+00	2.090417e-02	1.996436e-03	3.074821e-01
1.305739e+00	1.255211e-02	1.100342e-02	1.000000e+00
1.316620e+00	1.739663e-02	2.395770e-03	1.207030e-01
1.327501e+00	2.003549e-02	1.303285e-03	3.276969e-02
1.338382e+00	2.053561e-02	1.388765e-03	3.781397e-02
1.349263e+00	2.521239e-02	1.777414e-03	5.084598e-02
1.360145e+00	2.734588e-02	1.810845e-03	3.328991e-02
1.371026e+00	3.989837e-02	2.239380e-03	5.789664e-03
1.381907e+00	5.259633e-02	3.145513e-03	2.759898e-02
1.392788e+00	5.673676e-02	3.302130e-03	1.483180e-02
1.403669e+00	8.278032e-02	4.624435e-03	1.548051e-02
1.414550e+00	2.263607e-01	1.088385e-02	1.389981e-02
1.425431e+00	3.789312e-01	1.776932e-02	1.821135e-02
1.436313e+00	8.348904e-02	3.653611e-03	8.920791e-03
1.447194e+00	4.444625e-02	1.842743e-03	1.518169e-02
1.458075e+00	3.391031e-02	1.408802e-03	1.746432e-02
1.468956e+00	3.619495e-02	1.388721e-03	1.326268e-02
1.479837e+00	2.826520e-02	1.154181e-03	1.830701e-02
1.490718e+00	1.480231e-02	4.570504e-04	1.080298e-02
1.501600e+00	2.258058e-02	6.923531e-04	1.687396e-02
1.512481e+00	1.645024e-02	4.994779e-04	9.227438e-03
1.523362e+00	1.618667e-02	5.622805e-04	1.584705e-02
1.534243e+00	1.211353e-02	2.553111e-04	1.277787e-02
1.545124e+00	1.384637e-02	2.560724e-04	1.297695e-02
1.556005e+00	1.087193e-02	2.220891e-04	1.134470e-02
1.566886e+00	1.328485e-02	9.716778e-05	7.545507e-03
1.577768e+00	1.119171e-02	1.757077e-04	8.547879e-03
1.588649e+00	8.320315e-03	2.008599e-04	1.209546e-02
1.599530e+00	1.027759e-02	4.036316e-04	1.224526e-02
1.610411e+00	8.828704e-03	2.918931e-04	1.140766e-02
1.621292e+00	6.109969e-03	2.678837e-04	9.193891e-03
1.632173e+00	7.545907e-03	1.954288e-04	5.725521e-03
1.643055e+00	8.470523e-03	2.505024e-04	1.206576e-02
1.653936e+00	6.469455e-03	1.500228e-04	1.383771e-02
1.664817e+00	7.167246e-03	1.393211e-04	9.049734e-03
1.675698e+00	3.964798e-03	4.140858e-04	1.256514e-02
1.686579e+00	3.638160e-03	4.015075e-04	1.046522e-02
1.697460e+00	4.659306e-03	1.673517e-04	1.351317e-02
1.708341e+00	4.588522e-03	8.304161e-05	3.203446e-03
1.719223e+00	3.696640e-03	1.084842e-04	4.769115e-03
1.730104e+00	4.496093e-03	3.199286e-05	4.619081e-03
1.740985e+00	1.741649e-03	1.789484e-04	6.283513e-03
1.751866e+00	3.903486e-03	7.503399e-05	6.710318e-03
1.762747e+00	6.305453e-03	3.461865e-04	6.049974e-03
1.773628e+00	5.223754e-03	6.417685e-05	7.040835e-03
1.784510e+00	3.467277e-03	7.823646e-05	7.590250e-03
1.795391e+00	5.563789e-03	2.202706e-04	6.505565e-03
1.806272e+00	3.676312e-03	2.331803e-04	4.019387e-03
1.817153e+00	4.172702e-03	1.121721e-03	5.831474e-03
1.828034e+00	2.783820e-04	5.230983e-04	5.414821e-03
1.838915e+00	7.218877e-04	1.355711e-04	3.155375e-03
1.849797e+00	1.042804e-03	2.735036e-04	2.755841e-03
1.860678e+00	1.075068e-03	2.067364e-04	2.361246e-03
1.871559e+00	2.025097e-03	2.281627e-04	6.032726e-03
1.882440e+00	2.501655e-03	3.751974e-04	4.103147e-03
1.893321e+00	2.471329e-03	2.181121e-04	2.294301e-03
1.904202e+00	2.523450e-03	3.506944e-04	3.199875e-03
1.915083e+00	1.272505e-03	2.280228e-04	2.376258e-03
1.925965e+00	1.139824e-03	1.827905e-04	2.876539e-03
1.936846e+00	2.038799e-03	2.746581e-04	2.346965e-03
1.947727e+00	1.971200e-03	2.356127e-04	2.879821e-03
1.958608e+00	5.073302e-04	3.376057e-04	3.995086e-03
1.969489e+00	6.312240e-04	1.791960e-04	9.269643e-04
1.980370e+00	5.765582e-04	2.306584e-04	9.803479e-04
1.991252e+00	1.158780e-03	2.067315e-04	1.352371e-03
2.002133e+00	1.631886e-03	2.486814e-04	1.288319e-03
2.013014e+00	1.163522e-03	2.616756e-04	1.097739e-03
2.023895e+00	1.218526e-03	5.238304e-05	9.243319e-04
2.034776e+00	1.369103e-03	2.105344e-04	9.881829e-04
2.045657e+00	1.460592e-03	1.450349e-04	2.328311e-03
2.056538e+00	1.481087e-03	1.038099e-04	1.743151e-03
2.067420e+00	2.180713e-03	2.930904e-04	2.379880e-03
2.078301e+00	7.791774e-04	2.450624e-05	1.373988e-03
2.089182e+00	2.056450e-03	4.110655e-04	2.892927e-03
2.100063e+00	2.126015e-03	2.380036e-04	2.730285e-03
2.110944e+00	1.679792e-03	1.379619e-04	1.730747e-03
2.121825e+00	1.722852e-03	3.687213e-04	1.111013e-03
2.132707e+00	2.157162e-03	1.249907e-04	3.446320e-03
2.143588e+00	2.160919e-03	1.180783e-04	2.358034e-03
2.154469e+00	2.678263e-03	9.305743e-05	1.327034e-03
2.165350e+00	1.579701e-03	1.197587e-04	2.578494e-03
2.176231e+00	2.984894e-03	1.013125e-04	6.294494e-03
2.187112e+00	2.591870e-03	2.192337e-04	3.702280e-03
2.197994e+00	3.290578e-03	4.952145e-05	4.988752e-03
2.208875e+00	2.290939e-03	1.365316e-04	1.651628e-02
2.219756e+00	2.562140e-03	1.296161e-04	1.649247e-02
2.230637e+00	1.766760e-03	2.570883e-04	6.293489e-03
2.241518e+00	1.843375e-03	3.411292e-04	3.458900e-03
2.252399e+00	2.486821e-03	2.624295e-04	3.588905e-03
2.263280e+00	3.016524e-03	1.472860e-04	3.351341e-03
2.274162e+00	2.402217e-03	6.757077e-05	3.291994e-03
2.285043e+00	2.815682e-03	1.451075e-04	3.918292e-03
2.295924e+00	4.201280e-03	2.077718e-04	2.659535e-03
2.306805e+00	3.916141e-03	2.451554e-04	1.542636e-03
2.317686e+00	4.819818e-03	2.915778e-04	4.374730e-03
2.328567e+00	9.297640e-03	3.570498e-04	3.564958e-03
2.339449e+00	4.865914e-03	4.734039e-04	2.407197e-03
2.350330e+00	4.096645e-04	1.790731e-04	1.851268e-03
2.361211e+00	6.264032e-04	9.854254e-05	3.432713e-03
2.372092e+00	1.755756e-03	4.331791e-05	3.556551e-03
2.382973e+00	7.843812e-04	1.540648e-04	3.904224e-03
2.393854e+00	8.934540e-04	1.135516e-04	3.192076e-03
2.404735e+00	1.250042e-03	3.517486e-04	2.927520e-03
2.415617e+00	1.325248e-03	1.837829e-04	3.706741e-03
2.426498e+00	2.039457e-03	1.688071e-04	2.087733e-03
2.437379e+00	1.901074e-03	1.582815e-04	2.953495e-03
2.448260e+00	7.745419e-04	4.103321e-04	2.432061e-03
2.459141e+00	1.378423e-03	1.101701e-04	1.975466e-03
2.470022e+00	1.388510e-03	1.806193e-04	3.094004e-03
2.480904e+00	2.392283e-03	5.048995e-05	3.059572e-03
2.491785e+00	2.439539e-03	1.135301e-04	1.948484e-03
2.502666e+00	1.990404e-03	2.904299e-04	3.009869e-03
2.513547e+00	1.296286e-03	2.405024e-04	2.664458e-03
2.524428e+00	1.352945e-03	2.512892e-04	4.219661e-03
2.535309e+00	1.049030e-03	1.879872e-04	2.416554e-03
2.546191e+00	1.134958e-03	1.341108e-04	2.881809e-03
2.557072e+00	1.593995e-03	6.793763e-05	2.918200e-03
2.567953e+00	1.286486e-03	7.426804e-05	1.361475e-03
2.578834e+00	9.764312e-04	1.549348e-04	1.020536e-03
2.589715e+00	1.508861e-03	8.323234e-05	2.745287e-03
2.600596e+00	1.409161e-03	9.660674e-05	7.246421e-03
2.611477e+00	7.535270e-04	1.372082e-04	1.240173e-02
2.622359e+00	9.687851e-04	5.947402e-05	2.807337e-03
2.633240e+00	1.113937e-03	2.498558e-04	2.781315e-03
2.644121e+00	1.158869e-03	1.889789e-04	2.390153e-03
2.655002e+00	8.346998e-04	7.504265e-05	1.611337e-03
2.665883e+00	5.391403e-04	4.965017e-05	2.097566e-03
2.676764e+00	1.899143e-04	2.067149e-04	1.751904e-03
2.687646e+00	1.631636e-03	1.991181e-04	1.564327e-03
2.698527e+00	1.671411e-03	8.210049e-05	1.676463e-03
2.709408e+00	1.583441e-03	3.100564e-04	1.120788e-03
2.720289e+00	3.524883e-03	2.016616e-04	2.182340e-03
2.731170e+00	2.938873e-03	3.128300e-04	9.498073e-03
2.742051e+00	2.801905e-04	1.903320e-04	3.890245e-03
2.752932e+00	3.535901e-04	1.216007e-04	1.207249e-03
2.763814e+00	1.703812e-04	1.813593e-04	5.496483e-04
2.774695e+00	6.734129e-04	4.111924e-05	2.268455e-03
2.785576e+00	4.401926e-04	1.018397e-04	2.489992e-03
2.796457e+00	6.653582e-04	1.750083e-04	1.916167e-03
2.807338e+00	1.176886e-03	3.372904e-04	7.582951e-04
2.818219e+00	1.494096e-03	2.291666e-04	1.059038e-03
2.829101e+00	1.511202e-03	2.183934e-04	1.724529e-03
2.839982e+00	4.207804e-03	2.427463e-04	1.272233e-03
2.850863e+00	3.574017e-03	4.317391e-04	2.775696e-03
2.861744e+00	1.678410e-03	8.543188e-05	2.946321e-03
2.872625e+00	8.689242e-04	1.119368e-04	2.175949e-03
2.883506e+00	1.218043e-03	3.349340e-05	1.022718e-03
2.894387e+00	6.358105e-04	5.123326e-05	1.537082e-03
2.905269e+00	9.081413e-04	1.790735e-04	1.603372e-03
2.916150e+00	1.028741e-03	2.448718e-05	2.111381e-03
2.927031e+00	1.158428e-03	2.285085e-04	1.695068e-03
2.937912e+00	1.133920e-03	4.017752e-05	2.105589e-03
2.948793e+00	1.357991e-03	5.977262e-05	2.308245e-03
2.959674e+00	1.204448e-03	3.372875e-04	3.164459e-03
2.970556e+00	1.024656e-03	1.727975e-04	2.810273e-03
2.981437e+00	7.850566e-04	1.140490e-04	2.438021e-03
2.992318e+00	8.878649e-04	1.626319e-04	2.295132e-03
3.003199e+00	1.060195e-03	3.432089e-05	2.638623e-03
3.014080e+00	1.019941e-03	2.052102e-04	1.549429e-03
3.024961e+00	1.060127e-03	2.542726e-04	2.100196e-03
3.035843e+00	1.587409e-03	2.585998e-04	2.656456e-03
3.046724e+00	1.608346e-03	2.778130e-04	1.912333e-03
3.057605e+00	1.229017e-03	2.641961e-04	2.020019e-03
3.068486e+00	2.118021e-03	3.071344e-04	1.578933e-03
3.079367e+00	1.169707e-03	2.891161e-04	9.443712e-04
3.090248e+00	9.480137e-04	1.733444e-04	2.701066e-03
3.101129e+00	1.494632e-03	6.360637e-05	2.132325e-03
3.112011e+00	1.014467e-03	1.275918e-04	2.170134e-03
3.122892e+00	1.093153e-03	3.661396e-04	2.119792e-03
3.133773e+00	1.019239e-03	8.978412e-05	2.420967e-03
3.144654e+00	1.580063e-03	8.147754e-05	1.290686e-03
3.155535e+00	9.852737e-04	8.068224e-05	9.816453e-04
3.166416e+00	7.313100e-04	2.324161e-04	1.850317e-03
3.177298e+00	1.082918e-03	2.494172e-04	2.257206e-03
3.188179e+00	8.997393e-04	5.834430e-05	2.268209e-03
3.199060e+00	1.056639e-03	1.359574e-04	1.569797e-03
3.209941e+00	1.244460e-03	5.514852e-05	1.842176e-03
3.220822e+00	1.085688e-03	2.357929e-04	2.301421e-03
3.231703e+00	1.205395e-03	1.150209e-04	1.349993e-03
3.242584e+00	6.478735e-04	5.290286e-04	2.832825e-03
3.253466e+00	9.288885e-04	3.693680e-04	1.708542e-03
3.264347e+00	1.028017e-03	2.651952e-04	1.700728e-03
3.275228e+00	9.320135e-04	1.503997e-04	2.134112e-03
3.286109e+00	1.152924e-03	1.091741e-04	1.507137e-03
3.296990e+00	1.006945e-03	1.122138e-04	1.732836e-03
3.307871e+00	1.377739e-03	1.411068e-04	2.182582e-03
3.318753e+00	7.748596e-04	3.597315e-04	1.611441e-03
3.329634e+00	1.015417e-03	6.140947e-05	1.368611e-03
3.340515e+00	1.031403e-03	2.020251e-04	2.261999e-03
3.351396e+00	1.366262e-03	1.291076e-04	1.361555e-03
3.362277e+00	5.420042e-04	3.234547e-04	1.260473e-03
3.373158e+00	1.255993e-03	1.881905e-04	1.199685e-03
3.384040e+00	1.291429e-03	3.017916e-05	1.214430e-03
3.394921e+00	8.169566e-04	2.136340e-04	1.178588e-03
3.405802e+00	1.146873e-03	3.112598e-04	1.346593e-03
3.416683e+00	9.979925e-04	1.407551e-04	1.572746e-03
3.427564e+00	5.623215e-04	1.953935e-04	1.555168e-03
3.438445e+00	6.909330e-04	2.442002e-04	1.341757e-03
3.449326e+00	9.807318e-04	9.406867e-05	1.455604e-03
3.460208e+00	1.064100e-03	2.154096e-04	2.079577e-03
3.471089e+00	6.490149e-04	1.477110e-04	1.045544e-03
3.481970e+00	1.055209e-03	8.831714e-05	9.124143e-04
3.492851e+00	7.314148e-04	8.465929e-05	1.378949e-03
3.503732e+00	7.252378e-04	1.154017e-04	1.413338e-03
3.514613e+00	7.369963e-04	1.062062e-04	1.114366e-03
3.525495e+00	1.128979e-03	2.537432e-04	1.643603e-03
3.536376e+00	5.885787e-04	1.621684e-04	1.353636e-03
3.547257e+00	8.816235e-04	1.171202e-04	1.635555e-03
3.558138e+00	9.692330e-04	7.360007e-05	1.073320e-03
3.569019e+00	4.449143e-04	2.365595e-04	7.742465e-04
3.579900e+00	3.631069e-04	1.000769e-04	1.375060e-03
3.590781e+00	7.339161e-04	1.618497e-04	1.037738e-03
3.601663e+00	8.341603e-04	1.749060e-04	1.553005e-03
3.612544e+00	7.747299e-04	1.227169e-04	1.303004e-03
3.623425e+00	6.885032e-04	2.134066e-04	1.788279e-03
3.634306e+00	1.049833e-03	2.788853e-04	1.490024e-03
3.645187e+00	7.130958e-04	1.647703e-04	1.765229e-03
3.656068e+00	6.334906e-04	1.682494e-04	7.214428e-04
3.666950e+00	8.532861e-04	8.752755e-05	1.817292e-03
3.677831e+00	8.475329e-04	8.709514e-05	1.469744e-03
3.688712e+00	1.266624e-03	2.662519e-04	1.404875e-03
3.699593e+00	9.959152e-04	1.798513e-04	1.778134e-03
3.710474e+00	1.204497e-03	3.047995e-05	1.566175e-03
3.721355e+00	1.102917e-03	1.744929e-04	1.587019e-03
3.732237e+00	7.031049e-04	1.562087e-04	1.117139e-03
3.743118e+00	7.810914e-04	7.901456e-05	1.428382e-03
3.753999e+00	9.492906e-04	6.251459e-05	1.392359e-03
3.764880e+00	9.794163e-04	3.640665e-05	2.049611e-03
3.775761e+00	1.078413e-03	1.472526e-04	9.641779e-04
3.786642e+00	1.037628e-03	1.559921e-04	1.096465e-03
3.797523e+00	9.748056e-04	1.208325e-04	1.485029e-03
3.808405e+00	1.070675e-03	1.929158e-04	1.435148e-03
3.819286e+00	8.705511e-04	2.131252e-04	1.717193e-03
3.830167e+00	7.416490e-04	2.643150e-04	1.366581e-03
3.841048e+00	9.965493e-04	1.031312e-04	1.419764e-03
3.851929e+00	6.682733e-04	1.743180e-04	1.383499e-03
3.862810e+00	1.186017e-03	1.987253e-04	1.645140e-03
3.873692e+00	8.408738e-04	2.421119e-04	1.327098e-03
3.884573e+00	6.372727e-04	7.025764e-05	1.657363e-03
3.895454e+00	8.319265e-04	1.842728e-04	1.289458e-03
3.906335e+00	6.148727e-04	7.246871e-05	1.363061e-03
3.917216e+00	6.968320e-04	3.697104e-04	1.057239e-03
3.928097e+00	7.628663e-04	2.079458e-04	2.107741e-03
3.938978e+00	7.737408e-04	1.348893e-04	2.120021e-03
3.949860e+00	1.060341e-03	2.493288e-04	1.134936e-03
3.960741e+00	1.031061e-03	2.442691e-04	2.086505e-03
3.971622e+00	1.284048e-03	3.137551e-04	1.943283e-03
3.982503e+00	6.930014e-04	1.715224e-05	1.234260e-03
3.993384e+00	1.346639e-03	1.631159e-04	1.344791e-03
4.004265e+00	9.543722e-04	1.148204e-04	1.636741e-03
4.015147e+00	1.108258e-03	7.641624e-05	1.288186e-03
4.026028e+00	8.631997e-04	9.661957e-05	1.332573e-03
4.036909e+00	1.597456e-03	4.719681e-04	2.207216e-03
4.047790e+00	1.116932e-03	2.599188e-04	1.009917e-03
4.058671e+00	1.093305e-03	1.466878e-04	1.185955e-03
4.069552e+00	1.129584e-03	5.013187e-05	1.727507e-03
4.080434e+00	1.288352e-03	3.768798e-05	1.338730e-03
4.091315e+00	6.823549e-04	1.700840e-04	1.155943e-03
4.102196e+00	9.664321e-04	1.386145e-04	1.351839e-03
4.113077e+00	1.066563e-03	4.199491e-04	1.700069e-03
4.123958e+00	4.843318e-04	1.920664e-04	8.815030e-04
4.134839e+00	5.766121e-04	2.525669e-04	1.090002e-03
4.145720e+00	7.359152e-04	1.012920e-04	1.160047e-03
4.156602e+00	9.623642e-04	2.767105e-04	1.527969e-03
4.167483e+00	6.829819e-04	3.589870e-05	8.978518e-04
4.178364e+00	8.486296e-04	3.089509e-04	1.971526e-03
4.189245e+00	6.408043e-04	1.195638e-04	1.143050e-03
4.200126e+00	5.508603e-04	7.746209e-05	1.418671e-03
4.211007e+00	8.923602e-04	3.255708e-04	1.168673e-03
4.221889e+00	6.469756e-04	9.237628e-05	3.690999e-04
4.232770e+00	4.147032e-04	1.886840e-04	1.363971e-03
4.243651e+00	7.236652e-04	1.738020e-04	1.175085e-03
4.254532e+00	7.096961e-04	4.531495e-05	7.651541e-04
4.265413e+00	6.918331e-04	1.938182e-04	1.562827e-03
4.276294e+00	8.735739e-04	2.553530e-04	1.411384e-03
4.287175e+00	7.042924e-04	1.528104e-04	9.789583e-04
4.298057e+00	5.943676e-04	1.035619e-04	1.255901e-03
4.308938e+00	2.744348e-04	1.783870e-04	1.089113e-03
4.319819e+00	7.895979e-04	1.299897e-04	1.287612e-03
4.330700e+00	6.453613e-04	4.666395e-05	9.697984e-04
4.341581e+00	9.109258e-04	2.200585e-04	1.203285e-03
4.352462e+00	7.623976e-04	1.369266e-04	8.658167e-04
4.363344e+00	5.571054e-04	1.173482e-04	1.260538e-03
4.374225e+00	7.633969e-04	2.912022e-04	6.880835e-04
4.385106e+00	6.955174e-04	1.292015e-04	1.158393e-03
4.395987e+00	3.159965e-04	1.713313e-04	1.358933e-03
4.406868e+00	7.503924e-04	2.783319e-04	8.779768e-04
4.417749e+00	5.600763e-04	1.505971e-04	9.709504e-04
4.428630e+00	8.458578e-04	2.879522e-04	1.121988e-03
4.439512e+00	6.549404e-04	1.645110e-04	1.010665e-03
4.450393e+00	5.103912e-04	1.970635e-04	8.890233e-04
4.461274e+00	5.527464e-04	2.024015e-04	7.804289e-04
4.472155e+00	7.651245e-04	2.450120e-04	1.139146e-03
4.483036e+00	5.245333e-04	3.165970e-04	1.785241e-03
4.493917e+00	7.851929e-04	1.110779e-04	1.356175e-03
4.504799e+00	4.598069e-04	1.296301e-04	1.479035e-03
4.515680e+00	7.108227e-04	1.615737e-04	1.237084e-03
4.526561e+00	7.653586e-04	2.200403e-05	1.040024e-03
4.537442e+00	6.113742e-04	1.359975e-04	5.749307e-04
4.548323e+00	7.563872e-04	4.754562e-04	2.496515e-03
4.559204e+00	8.836368e-04	1.253388e-04	1.229098e-03
4.570086e+00	7.958336e-04	1.078748e-04	8.442069e-04
4.580967e+00	8.216220e-04	1.876844e-04	1.309100e-03
4.591848e+00	9.810445e-04	4.310111e-04	9.677093e-04
4.602729e+00	7.030989e-04	1.588255e-04	1.416929e-03
4.613610e+00	8.282530e-04	1.588670e-04	1.002256e-03
4.624491e+00	1.086439e-03	1.905701e-04	1.047846e-03
4.635372e+00	9.015309e-04	2.740770e-04	1.001015e-03
4.646254e+00	8.794537e-04	8.143738e-05	1.025052e-03
4.657135e+00	9.876041e-04	4.979064e-05	1.116046e-03
4.668016e+00	5.757662e-04	2.226722e-04	1.440165e-03
4.678897e+00	5.100244e-04	2.174360e-04	1.316178e-03
4.689778e+00	5.490727e-04	2.091270e-04	1.019006e-03
4.700659e+00	6.236440e-04	2.380335e-04	1.214419e-03
4.711541e+00	7.197442e-04	2.027045e-04	1.327382e-03
4.722422e+00	7.615768e-04	2.556253e-04	1.465067e-03
4.733303e+00	7.064318e-04	3.356327e-04	1.255002e-03
4.744184e+00	7.349065e-04	3.068423e-04	1.742170e-03
