frequency	angle1	angle2	angle3
8.944544e-01	1.810856e-01	4.631437e-01	3.651558e-02
9.093620e-01	8.900740e-02	2.343053e-01	1.822047e-02
9.242695e-01	5.405198e-02	1.695588e-01	1.307224e-02
9.391771e-01	3.524218e-02	1.052145e-01	7.949716e-03
9.540847e-01	3.837093e-02	7.605823e-02	5.322257e-03
9.689922e-01	2.799268e-02	4.388689e-02	3.407973e-03
9.838998e-01	2.721029e-02	6.879072e-02	5.151346e-03
9.988074e-01	1.014126e-02	4.533980e-02	2.816746e-03
1.013715e+00	2.293191e-02	4.857701e-02	2.510069e-03
1.028623e+00	2.302554e-02	2.822917e-02	1.720483e-03
1.043530e+00	1.637653e-02	2.675678e-02	7.780903e-04
1.058438e+00	4.976043e-03	3.298111e-02	1.486484e-03
1.073345e+00	1.477984e-02	3.336716e-02	1.006279e-03
1.088253e+00	2.607509e-02	3.330829e-02	8.181003e-04
1.103160e+00	2.276142e-02	2.563028e-02	8.318582e-04
1.118068e+00	1.148652e-02	2.550567e-02	1.337428e-03
1.132976e+00	4.093835e-03	2.429653e-02	1.565881e-03
1.147883e+00	1.899343e-02	2.070647e-02	2.086545e-03
1.162791e+00	2.479220e-02	1.862133e-02	1.464642e-03
1.177698e+00	2.115339e-02	2.265675e-02	8.437650e-04
1.192606e+00	6.254669e-03	1.983884e-02	3.544284e-03
1.207513e+00	1.688701e-02	2.039769e-02	4.125207e-03
1.222421e+00	2.722061e-02	1.698195e-02	7.389495e-03
1.237329e+00	2.780025e-02	1.546114e-02	8.563346e-03
1.252236e+00	1.346450e-02	1.676243e-02	1.159239e-02
1.267144e+00	1.827349e-02	2.075368e-02	2.474667e-02
1.282051e+00	4.529600e-02	1.861956e-02	5.858965e-02
1.296959e+00	5.631653e-02	1.281054e-02	2.883655e-02
1.311866e+00	5.107847e-02	9.969763e-03	1.288735e-02
1.326774e+00	2.241041e-02	1.234368e-02	6.218114e-03
1.341682e+00	5.449669e-02	1.609126e-02	4.950102e-03
1.356589e+00	1.306353e-01	1.364688e-02	5.769082e-03
1.371497e+00	2.044563e-01	1.510973e-03	6.335917e-03
1.386404e+00	2.927472e-01	4.983990e-03	7.609417e-03
1.401312e+00	1.682488e-01	7.548524e-03	5.543806e-03
1.416219e+00	1.485207e-01	1.047145e-02	4.056339e-03
1.431127e+00	1.089017e-01	1.438089e-02	3.689452e-03
1.446035e+00	5.107491e-02	1.267238e-02	3.933399e-03
1.460942e+00	9.133417e-03	1.133042e-02	3.172570e-03
1.475850e+00	3.131033e-02	1.244613e-02	4.060501e-03
1.490757e+00	3.236169e-02	1.230218e-02	3.173130e-03
1.505665e+00	2.531813e-02	1.357995e-02	2.808470e-03
1.520572e+00	1.150938e-02	1.010787e-02	2.249557e-03
1.535480e+00	1.831866e-02	1.115577e-02	1.879896e-03
1.550388e+00	2.681388e-02	9.202637e-03	2.479023e-03
1.565295e+00	2.130625e-02	1.034083e-02	2.735712e-03
1.580203e+00	1.100916e-02	1.229526e-02	1.970111e-03
1.595110e+00	2.660973e-03	1.009052e-02	2.181684e-03
1.610018e+00	1.470506e-02	8.797881e-03	1.458182e-03
1.624925e+00	1.992264e-02	9.380559e-03	2.287299e-03
1.639833e+00	1.491404e-02	1.198290e-02	2.150758e-03
1.654741e+00	4.950138e-03	1.087535e-02	3.007147e-03
1.669648e+00	6.528597e-03	6.250190e-03	1.973546e-03
1.684556e+00	1.310983e-02	1.091784e-02	1.742673e-03
1.699463e+00	1.267757e-02	1.108942e-02	2.194155e-03
1.714371e+00	8.010117e-03	7.762607e-03	1.069198e-03
1.729278e+00	5.658540e-03	1.137993e-02	2.907613e-03
1.744186e+00	1.191215e-02	1.303045e-02	1.974112e-03
1.759094e+00	2.088197e-02	2.827280e-02	1.897636e-03
1.774001e+00	7.489123e-03	4.329670e-02	2.973427e-03
1.788909e+00	7.699448e-03	1.197107e-02	1.640475e-03
1.803816e+00	3.767709e-03	9.607530e-03	1.596231e-03
1.818724e+00	5.688150e-03	8.068250e-03	2.068533e-03
1.833631e+00	4.568012e-03	6.335106e-03	2.105008e-03
1.848539e+00	1.596775e-03	8.930117e-03	2.070775e-03
1.863447e+00	6.190577e-03	9.299346e-03	1.879750e-03
1.878354e+00	9.879598e-03	5.391094e-03	1.768840e-03
1.893262e+00	9.418978e-03	6.768697e-03	2.070618e-03
1.908169e+00	7.569918e-03	6.296068e-03	1.348768e-03
1.923077e+00	4.224123e-03	7.305133e-03	1.257975e-03
1.937984e+00	4.773517e-03	7.454951e-03	1.144082e-03
1.952892e+00	6.425541e-03	5.754279e-03	8.558660e-04
1.967800e+00	6.361332e-03	6.905476e-03	1.513769e-03
1.982707e+00	4.514417e-03	6.650498e-03	2.147332e-03
1.997615e+00	2.874665e-03	5.390093e-03	1.221769e-03
2.012522e+00	4.052965e-03	7.251912e-03	2.247542e-03
2.027430e+00	5.002610e-03	6.087735e-03	1.496764e-03
2.042338e+00	4.974072e-03	7.299011e-03	1.587432e-03
2.057245e+00	6.442068e-04	6.703115e-03	1.577560e-03
2.072153e+00	2.240384e-03	5.704863e-03	1.192046e-03
2.087060e+00	3.516295e-03	5.958475e-03	2.129319e-03
2.101968e+00	3.019034e-03	5.740673e-03	1.666093e-03
2.116875e+00	5.596966e-04	7.419712e-03	1.572901e-03
2.131783e+00	2.518459e-03	7.715257e-03	1.691532e-03
2.146691e+00	2.248228e-03	6.596764e-03	1.781991e-03
2.161598e+00	2.377899e-03	1.057371e-02	4.221045e-03
2.176506e+00	1.520381e-03	4.205855e-03	1.086518e-03
2.191413e+00	1.765110e-03	4.752650e-03	1.660746e-04
2.206321e+00	2.526302e-03	5.824618e-03	4.330114e-04
2.221228e+00	2.855665e-03	4.122354e-03	4.157039e-04
2.236136e+00	4.295634e-03	4.940699e-03	1.879453e-03
2.251044e+00	1.059771e-02	5.822889e-03	1.505290e-03
2.265951e+00	1.484441e-02	6.355815e-03	1.123161e-03
2.280859e+00	1.212150e-02	5.668792e-03	7.721094e-04
2.295766e+00	1.626656e-02	5.275763e-03	8.069542e-04
2.310674e+00	1.226119e-02	5.665176e-03	9.176804e-04
2.325581e+00	5.373234e-03	4.237479e-03	1.018433e-03
2.340489e+00	7.264913e-04	4.512770e-03	1.088133e-03
2.355397e+00	3.964349e-03	3.945003e-03	8.211807e-04
2.370304e+00	5.827053e-03	5.797192e-03	8.629525e-04
2.385212e+00	3.477077e-03	6.189968e-03	1.058307e-03
2.400119e+00	1.008796e-03	5.252393e-03	1.406238e-03
2.415027e+00	3.485030e-03	5.351491e-03	1.307023e-03
2.429934e+00	4.180714e-03	4.741427e-03	3.411237e-04
2.444842e+00	3.430018e-03	4.183233e-03	1.191288e-03
2.459750e+00	1.191592e-03	4.576849e-03	6.823981e-05
2.474657e+00	2.300774e-03	4.163005e-03	8.646383e-04
2.489565e+00	4.458476e-03	4.647220e-03	1.131079e-03
2.504472e+00	4.183221e-03	4.877134e-03	9.300482e-04
2.519380e+00	3.109946e-03	4.368994e-03	8.872857e-04
2.534287e+00	8.480885e-04	4.822360e-03	7.959104e-04
2.549195e+00	2.021172e-03	2.735644e-03	5.459330e-04
2.564103e+00	3.327339e-03	4.842791e-03	5.533589e-04
2.579010e+00	2.487732e-03	4.576992e-03	6.799668e-04
2.593918e+00	1.544742e-03	4.079568e-03	7.560372e-04
2.608825e+00	1.331261e-03	3.900368e-03	1.229036e-03
2.623733e+00	2.677798e-03	3.488368e-03	2.851359e-04
2.638640e+00	3.994884e-03	6.897831e-03	1.349173e-03
2.653548e+00	3.624543e-03	2.358966e-03	7.615938e-04
2.668456e+00	2.903855e-03	5.109279e-03	7.347568e-04
2.683363e+00	3.563049e-03	3.460056e-03	8.011096e-04
2.698271e+00	3.509110e-03	4.892644e-03	3.942807e-04
2.713178e+00	1.393939e-03	4.708931e-03	5.194308e-04
2.728086e+00	5.366973e-04	4.584306e-03	7.341346e-04
2.742993e+00	3.357719e-03	4.686322e-03	1.066111e-03
2.757901e+00	4.734339e-03	3.570810e-03	8.523930e-04
2.772809e+00	6.072485e-03	4.742994e-03	1.340214e-03
2.787716e+00	4.467785e-03	3.943196e-03	7.127362e-04
2.802624e+00	3.084978e-03	4.597288e-03	1.071231e-03
2.817531e+00	5.731084e-04	4.361255e-03	5.817755e-04
2.832439e+00	9.170308e-04	3.868360e-03	5.922021e-04
2.847346e+00	2.544195e-03	4.726422e-03	1.082251e-03
2.862254e+00	1.348479e-03	4.071609e-03	6.355808e-04
2.877162e+00	1.431447e-03	4.716534e-03	9.528387e-04
2.892069e+00	8.953554e-04	3.516213e-03	1.917521e-03
2.906977e+00	1.508886e-03	4.342715e-03	5.874162e-04
2.921884e+00	1.701835e-03	3.831804e-03	6.880625e-04
2.936792e+00	1.274204e-03	3.793846e-03	1.400087e-03
2.951699e+00	1.859615e-03	3.859463e-03	4.707351e-04
2.966607e+00	1.693117e-03	3.833464e-03	1.044009e-03
2.981515e+00	2.117168e-03	3.225916e-03	1.054152e-03
2.996422e+00	1.999925e-03	3.503522e-03	3.511149e-04
3.011330e+00	1.511671e-03	3.583525e-03	2.548145e-04
3.026237e+00	1.066534e-03	4.172751e-03	1.557905e-03
3.041145e+00	6.272700e-04	2.163767e-03	6.046162e-04
3.056052e+00	1.652831e-03	3.479360e-03	6.791275e-04
3.070960e+00	3.902607e-04	4.526548e-03	8.028857e-04
3.085868e+00	1.625148e-03	3.857553e-03	7.506469e-04
3.100775e+00	1.950615e-03	3.555185e-03	5.864769e-04
3.115683e+00	1.373938e-03	3.440914e-03	1.300141e-03
3.130590e+00	1.216061e-03	4.186133e-03	5.111220e-04
3.145498e+00	1.041699e-03	4.703521e-03	3.704259e-04
3.160405e+00	1.388391e-03	3.222585e-03	8.014695e-04
3.175313e+00	1.952816e-03	3.770160e-03	2.881144e-04
3.190221e+00	1.531194e-03	3.864575e-03	3.478003e-04
3.205128e+00	1.564315e-03	4.015146e-03	5.437817e-04
3.220036e+00	1.317689e-03	3.924732e-03	8.518479e-04
3.234943e+00	1.164503e-03	3.197379e-03	9.219260e-04
3.249851e+00	9.827398e-04	3.412722e-03	8.058309e-04
3.264758e+00	1.016588e-03	3.627294e-03	6.080593e-04
3.279666e+00	8.438827e-04	2.923534e-03	6.618067e-04
3.294574e+00	1.578656e-03	3.702820e-03	9.588189e-04
3.309481e+00	9.807344e-04	3.762965e-03	1.244126e-03
3.324389e+00	6.847072e-04	3.558507e-03	4.712964e-04
3.339296e+00	1.258511e-03	4.295670e-03	1.099935e-03
3.354204e+00	9.229785e-04	3.147108e-03	8.080457e-04
3.369112e+00	1.173859e-03	3.596593e-03	3.922037e-04
3.384019e+00	1.673108e-03	2.742828e-03	7.423460e-04
3.398927e+00	1.174024e-03	3.337135e-03	8.961880e-04
3.413834e+00	1.001503e-03	3.396334e-03	1.029902e-03
3.428742e+00	9.957644e-04	3.017185e-03	3.010278e-04
3.443649e+00	1.545005e-03	3.932771e-03	1.389610e-03
3.458557e+00	1.319304e-03	2.080079e-03	1.119405e-03
3.473465e+00	6.538009e-04	3.771855e-03	9.910482e-04
3.488372e+00	9.557246e-04	2.498910e-03	6.264251e-04
3.503280e+00	1.573207e-03	3.098656e-03	7.617048e-04
3.518187e+00	1.947200e-03	2.662480e-03	4.372166e-04
3.533095e+00	1.328642e-03	4.782307e-03	1.012261e-03
3.548002e+00	1.627599e-03	3.872941e-03	1.203079e-03
3.562910e+00	1.018479e-03	3.704645e-03	1.817443e-04
3.577818e+00	6.348835e-04	3.352805e-03	3.028473e-04
3.592725e+00	1.487967e-03	2.836688e-03	1.337468e-03
3.607633e+00	1.608804e-03	3.095551e-03	3.893502e-04
3.622540e+00	1.223143e-03	4.149768e-03	7.084515e-04
3.637448e+00	1.120577e-03	3.170246e-03	1.947218e-04
3.652355e+00	1.358923e-03	3.333920e-03	1.018230e-04
3.667263e+00	2.391325e-03	3.591476e-03	9.285813e-04
3.682171e+00	2.167254e-03	3.201111e-03	1.023500e-03
3.697078e+00	2.730660e-04	3.224908e-03	4.039703e-04
3.711986e+00	8.046403e-04	2.627362e-03	9.822537e-04
3.726893e+00	1.181421e-03	3.410494e-03	7.510416e-04
3.741801e+00	1.001397e-03	3.265990e-03	6.339033e-04
3.756708e+00	1.104506e-03	2.676272e-03	9.833254e-04
3.771616e+00	1.151725e-03	3.457496e-03	7.222734e-04
3.786524e+00	1.362482e-03	2.924371e-03	9.851352e-04
3.801431e+00	1.313938e-03	2.360841e-03	3.575534e-04
3.816339e+00	2.332469e-03	3.096698e-03	8.177594e-04
3.831246e+00	8.595760e-04	2.865169e-03	2.668441e-04
3.846154e+00	7.289288e-04	2.928989e-03	7.563545e-04
3.861061e+00	1.334005e-03	3.059823e-03	3.262601e-04
3.875969e+00	1.306816e-03	3.531416e-03	6.462082e-04
3.890877e+00	8.764668e-04	3.466689e-03	6.472788e-04
3.905784e+00	8.723182e-04	2.369781e-03	7.943790e-04
3.920692e+00	1.453940e-03	4.158659e-03	6.237471e-04
3.935599e+00	9.496812e-04	2.944814e-03	6.232388e-04
3.950507e+00	8.261955e-04	2.797989e-03	6.461073e-04
3.965414e+00	5.923271e-04	2.206543e-03	6.802355e-04
3.980322e+00	1.330595e-03	2.939824e-03	5.204466e-04
3.995230e+00	1.789618e-03	2.571665e-03	5.449055e-04
4.010137e+00	2.414148e-03	3.103214e-03	6.574909e-04
4.025045e+00	1.532456e-03	2.605801e-03	6.446201e-04
4.039952e+00	1.886398e-03	2.633951e-03	7.177787e-04
4.054860e+00	9.405317e-04	3.479405e-03	1.690357e-04
4.069767e+00	6.882328e-04	3.178334e-03	4.319594e-04
4.084675e+00	6.207575e-04	2.810593e-03	9.086622e-04
4.099583e+00	8.365286e-04	2.215733e-03	1.216747e-03
4.114490e+00	8.200806e-04	2.530853e-03	8.203681e-04
4.129398e+00	1.043709e-03	2.981398e-03	8.047220e-04
4.144305e+00	1.154703e-03	3.318566e-03	9.346557e-04
4.159213e+00	1.253424e-03	3.664960e-03	2.860362e-04
4.174120e+00	5.852918e-04	1.874906e-03	7.994118e-04
4.189028e+00	9.367598e-04	2.755922e-03	4.813259e-04
4.203936e+00	6.984974e-04	2.290988e-03	6.341978e-04
4.218843e+00	9.871558e-04	3.021408e-03	1.964945e-04
4.233751e+00	1.245798e-03	2.990294e-03	2.740174e-04
4.248658e+00	8.271103e-04	2.874727e-03	8.550060e-04
4.263566e+00	1.186924e-03	2.777161e-03	4.096564e-04
4.278473e+00	1.065711e-03	2.500444e-03	4.203550e-04
4.293381e+00	4.834867e-04	2.829783e-03	2.284014e-04
4.308289e+00	7.675536e-04	2.437277e-03	1.087036e-03
4.323196e+00	6.505469e-04	2.513159e-03	6.659729e-04
4.338104e+00	9.692286e-04	2.650065e-03	3.803801e-04
4.353011e+00	8.443527e-04	3.591641e-03	5.948782e-04
4.367919e+00	5.348145e-04	2.429826e-03	8.811604e-04
4.382826e+00	2.680684e-04	2.998300e-03	6.703361e-04
4.397734e+00	4.704294e-04	3.531455e-03	2.879370e-04
4.412642e+00	5.364176e-04	1.868153e-03	2.198941e-04
4.427549e+00	1.565137e-03	4.447622e-03	5.147672e-04
4.442457e+00	9.103209e-04	3.923972e-03	4.591561e-04
4.457364e+00	9.123590e-04	3.632074e-03	5.170446e-04
4.472272e+00	9.772855e-04	2.143864e-03	6.750988e-04
4.487179e+00	1.083094e-03	3.137285e-03	8.536028e-04
4.502087e+00	8.923034e-04	2.929667e-03	4.685096e-04
4.516995e+00	7.813757e-04	3.356715e-03	5.016403e-04
4.531902e+00	1.362075e-03	2.794122e-03	5.606019e-04
4.546810e+00	6.078641e-04	3.604502e-03	8.620979e-04
4.561717e+00	1.242335e-03	3.047831e-03	3.074111e-04
4.576625e+00	1.152340e-03	2.853494e-03	9.244065e-04
4.591532e+00	3.882846e-04	3.318521e-03	2.632704e-04
4.606440e+00	1.220998e-03	2.873052e-03	6.815336e-04
4.621348e+00	9.554788e-04	2.401517e-03	1.112398e-03
4.636255e+00	6.142633e-04	2.885566e-03	3.224084e-04
4.651163e+00	1.318710e-03	2.060223e-03	4.793358e-04
4.666070e+00	8.156946e-04	1.968196e-03	6.321416e-04
4.680978e+00	5.960049e-04	2.698543e-03	1.554795e-03
4.695886e+00	1.065047e-03	2.540569e-03	3.940372e-04
4.710793e+00	1.503394e-03	3.090051e-03	6.101163e-04
4.725701e+00	5.160295e-04	3.027699e-03	1.411924e-04
4.740608e+00	9.102848e-04	2.403318e-03	7.186606e-04
4.755516e+00	9.408262e-04	1.966908e-03	3.001548e-04
4.770423e+00	6.234312e-04	2.622697e-03	4.385076e-04
4.785331e+00	6.934887e-04	3.176185e-03	3.068377e-04
4.800239e+00	6.084676e-04	2.722053e-03	4.839481e-04
4.815146e+00	1.083081e-03	3.150008e-03	2.520568e-04
4.830054e+00	8.340732e-04	3.702283e-03	5.318530e-04
4.844961e+00	1.227561e-03	2.774255e-03	8.681227e-04
4.859869e+00	5.047308e-04	2.408160e-03	2.058595e-04
4.874776e+00	1.643507e-03	2.403544e-03	2.774197e-04
4.889684e+00	7.340956e-04	2.365521e-03	4.883238e-04
4.904592e+00	8.521041e-04	2.854416e-03	1.114050e-03
4.919499e+00	1.654962e-03	1.917425e-03	3.259567e-04
4.934407e+00	3.389288e-04	2.417961e-03	7.711891e-04
4.949314e+00	5.830456e-04	1.540039e-03	9.297600e-05
4.964222e+00	1.345729e-03	2.156678e-03	2.955026e-04
4.979129e+00	1.115608e-03	2.144043e-03	5.361034e-04
4.994037e+00	6.213367e-04	2.975253e-03	1.423644e-03
5.008945e+00	6.927911e-04	2.541404e-03	7.568596e-05
5.023852e+00	1.053340e-03	2.892455e-03	2.100138e-04
5.038760e+00	4.031862e-04	3.104598e-03	7.930602e-05
5.053667e+00	8.690210e-04	2.410146e-03	5.949095e-04
5.068575e+00	9.215037e-04	2.372803e-03	1.021663e-03
5.083482e+00	2.356247e-04	2.678579e-03	3.492490e-04
5.098390e+00	1.296856e-03	2.911257e-03	3.906353e-04
5.113298e+00	4.451564e-04	2.032141e-03	6.839669e-04
5.128205e+00	1.046898e-03	2.209897e-03	2.833665e-04
5.143113e+00	5.279921e-04	2.481786e-03	6.190793e-04
5.158020e+00	5.163136e-04	1.963947e-03	7.088371e-04
5.172928e+00	6.443002e-04	2.168927e-03	4.938289e-04
5.187835e+00	6.493195e-04	1.649453e-03	8.400637e-04
5.202743e+00	5.701493e-04	2.360495e-03	7.204049e-04
5.217651e+00	8.550620e-04	2.123615e-03	4.200339e-04
5.232558e+00	5.504366e-04	1.924561e-03	4.115732e-04
5.247466e+00	1.298306e-03	2.654921e-03	3.144664e-04
5.262373e+00	2.648533e-03	2.671551e-03	2.307642e-04
5.277281e+00	1.255275e-03	1.714916e-03	1.049132e-04
5.292188e+00	5.048868e-04	2.521045e-03	4.953266e-04
5.307096e+00	1.933611e-03	2.414450e-03	4.894181e-04
5.322004e+00	8.341831e-04	2.779284e-03	4.844479e-04
5.336911e+00	9.467170e-04	1.708368e-03	4.400297e-04
5.351819e+00	3.151774e-04	1.841491e-03	9.754128e-04
5.366726e+00	6.777052e-04	2.276248e-03	5.518110e-04
5.381634e+00	4.587461e-04	2.331609e-03	5.673455e-04
5.396541e+00	5.947752e-04	2.808622e-03	6.571573e-04
5.411449e+00	3.287143e-04	1.907351e-03	5.042719e-04
5.426357e+00	8.601228e-04	1.822002e-03	5.157130e-04
5.441264e+00	7.033077e-04	2.658820e-03	1.818944e-04
5.456172e+00	1.482711e-03	1.930502e-03	9.246078e-04
5.471079e+00	5.997973e-04	2.760081e-03	8.259589e-04
5.485987e+00	8.806503e-04	1.782886e-03	3.021757e-04
5.500894e+00	9.437203e-04	2.100448e-03	4.431714e-04
5.515802e+00	1.036390e-03	2.497052e-03	3.864941e-04
5.530710e+00	1.340292e-03	2.395259e-03	6.655892e-04
5.545617e+00	4.898411e-04	1.658979e-03	6.368280e-04
5.560525e+00	1.364986e-03	2.363527e-03	6.535106e-04
5.575432e+00	6.990632e-04	2.575499e-03	7.536647e-04
5.590340e+00	2.039127e-03	2.193171e-03	6.884267e-04
5.605247e+00	4.512008e-04	2.538941e-03	1.068859e-03
5.620155e+00	8.868928e-04	2.249825e-03	2.732457e-04
5.635063e+00	1.053828e-03	1.441120e-03	3.434674e-04
5.649970e+00	8.148924e-04	1.243676e-03	3.236641e-04
5.664878e+00	4.279761e-04	1.190600e-03	1.665699e-04
5.679785e+00	1.498630e-03	2.918351e-03	2.941224e-04
5.694693e+00	1.337430e-03	1.036544e-03	7.365411e-04
5.709600e+00	1.442931e-03	2.227053e-03	2.318198e-04
5.724508e+00	7.248324e-04	2.172525e-03	5.325538e-04
5.739416e+00	4.330830e-04	2.828228e-03	5.678517e-04
5.754323e+00	5.791356e-04	2.628396e-03	2.775907e-04
5.769231e+00	1.061006e-03	1.634342e-03	9.323282e-04
5.784138e+00	9.123660e-04	2.017025e-03	8.394637e-04
5.799046e+00	7.394818e-04	2.767244e-03	8.695674e-04
5.813953e+00	9.283305e-04	2.098553e-03	8.933276e-04
5.828861e+00	2.001617e-04	2.651476e-03	1.785457e-04
5.843769e+00	1.561124e-03	1.898147e-03	7.861425e-04
5.858676e+00	7.102050e-04	2.626161e-03	4.202269e-04
5.873584e+00	1.006229e-03	2.326153e-03	6.118289e-04
5.888491e+00	1.469222e-03	2.016179e-03	3.158021e-04
5.903399e+00	5.773477e-04	2.111067e-03	1.305441e-03
5.918306e+00	2.189860e-04	2.896686e-03	3.762308e-04
5.933214e+00	8.437251e-04	2.300718e-03	9.205555e-04
5.948122e+00	1.605671e-03	2.320396e-03	3.431122e-04
5.963029e+00	4.593141e-04	1.800324e-03	9.614019e-04
5.977937e+00	2.359800e-04	2.440252e-03	3.487563e-04
5.992844e+00	5.695743e-04	1.553510e-03	1.002896e-03
6.007752e+00	1.051417e-03	2.419113e-03	7.321185e-04
6.022660e+00	6.456943e-04	1.646462e-03	2.141436e-04
6.037567e+00	7.332501e-04	1.234552e-03	3.267257e-04
6.052475e+00	1.071003e-03	2.130062e-03	3.942025e-04
6.067382e+00	3.426867e-04	2.374348e-03	2.567201e-04
6.082290e+00	1.089565e-03	1.279061e-03	5.865126e-04
6.097197e+00	1.189929e-03	2.349897e-03	3.073176e-04
6.112105e+00	9.883835e-04	2.482775e-03	4.419023e-04
6.127013e+00	6.616132e-04	2.046688e-03	1.530843e-04
6.141920e+00	5.725676e-04	2.193286e-03	7.034203e-04
6.156828e+00	5.959598e-04	1.882830e-03	5.611008e-04
6.171735e+00	4.166384e-04	1.480159e-03	5.786455e-04
6.186643e+00	1.052067e-03	2.754408e-03	1.202377e-04
6.201550e+00	3.203443e-04	1.749387e-03	5.286969e-04
6.216458e+00	6.586837e-04	2.369637e-03	1.036645e-03
6.231366e+00	1.636799e-03	1.004052e-03	7.522029e-04
6.246273e+00	4.656205e-04	2.412212e-03	2.516610e-04
6.261181e+00	9.359282e-04	2.316478e-03	8.438552e-04
6.276088e+00	4.015732e-04	1.805746e-03	2.007253e-04
6.290996e+00	7.323797e-04	1.253980e-03	3.153629e-04
6.305903e+00	2.537334e-04	1.932720e-03	5.205065e-04
6.320811e+00	1.018556e-03	1.636732e-03	1.495168e-04
6.335719e+00	2.921071e-04	2.411822e-03	5.453879e-04
6.350626e+00	6.737447e-04	2.086644e-03	7.499349e-05
6.365534e+00	1.048864e-03	1.813761e-03	7.007219e-04
6.380441e+00	1.233940e-03	1.959251e-03	7.225978e-04
6.395349e+00	1.027879e-03	1.833469e-03	5.293069e-04
6.410256e+00	7.972675e-04	2.717624e-03	4.122723e-04
6.425164e+00	1.331168e-03	2.095826e-03	1.343835e-03
6.440072e+00	1.354127e-03	2.580310e-03	1.021206e-03
6.454979e+00	1.156806e-03	1.863357e-03	4.891569e-04
6.469887e+00	7.674248e-04	2.273338e-03	8.806783e-04
6.484794e+00	4.502816e-04	2.249081e-03	2.678439e-04
6.499702e+00	8.260102e-04	1.957964e-03	4.176826e-04
