frequency	angle1	angle2	angle3
1.946907e+00	1.755635e-03	3.546439e-03	3.282307e-03
1.958359e+00	2.114382e-03	3.288393e-03	3.312616e-03
1.969811e+00	1.995816e-03	5.682213e-03	4.855842e-03
1.981264e+00	1.771925e-03	3.637474e-03	2.719803e-03
1.992716e+00	2.173982e-03	3.779700e-03	2.618010e-03
2.004169e+00	2.205547e-03	4.529870e-03	2.644671e-03
2.015621e+00	1.922795e-03	3.943964e-03	2.658347e-03
2.027073e+00	2.969326e-03	5.633154e-03	3.004632e-03
2.038526e+00	1.736558e-03	3.607065e-03	2.909944e-03
2.049978e+00	2.866204e-03	4.839716e-03	3.352949e-03
2.061431e+00	1.397673e-03	3.932413e-03	2.778949e-03
2.072883e+00	2.275183e-03	5.328076e-03	3.649582e-03
2.084335e+00	2.279782e-03	5.303865e-03	2.813719e-03
2.095788e+00	1.340810e-03	4.811644e-03	2.401712e-03
2.107240e+00	1.599476e-03	3.933926e-03	3.524900e-03
2.118693e+00	1.834933e-03	2.108304e-03	2.193648e-03
2.130145e+00	2.497044e-03	3.900470e-03	1.712853e-03
2.141597e+00	2.318167e-03	3.260912e-03	1.957360e-03
2.153050e+00	1.638383e-03	4.686729e-03	3.487259e-03
2.164502e+00	1.698823e-03	3.478664e-03	3.798369e-03
2.175955e+00	1.489588e-03	5.097721e-03	3.953488e-03
2.187407e+00	3.704504e-03	4.853910e-03	4.092458e-03
2.198859e+00	3.438817e-03	2.728127e-03	1.931886e-03
2.210312e+00	4.273226e-03	3.502195e-03	3.714976e-03
2.221764e+00	2.704396e-03	3.759432e-03	5.994485e-03
2.233217e+00	3.080481e-03	3.402829e-03	5.103350e-03
2.244669e+00	3.283503e-03	2.106374e-03	5.818435e-03
2.256121e+00	2.592103e-03	2.158167e-03	6.879772e-03
2.267574e+00	2.924717e-03	4.516345e-03	5.503284e-03
2.279026e+00	6.251339e-04	2.653363e-03	3.443392e-03
2.290478e+00	1.650437e-03	5.445049e-03	4.951229e-03
2.301931e+00	1.497918e-03	3.887557e-03	2.232309e-03
