frequency	angle1	angle2	angle3
3.072356e+00	2.426275e-04	1.613347e-03	6.074819e-04
3.089616e+00	2.117356e-04	1.427336e-03	2.738563e-04
3.106877e+00	6.363920e-04	1.749277e-03	4.277110e-04
3.124137e+00	2.113715e-04	1.354800e-03	1.926641e-04
3.141397e+00	1.552158e-04	1.359777e-03	5.876926e-04
3.158658e+00	5.424937e-05	1.200358e-03	3.595953e-04
3.175918e+00	5.941267e-04	1.388768e-03	3.283291e-04
3.193179e+00	3.910267e-04	1.311655e-03	2.085111e-04
3.210439e+00	2.831481e-04	1.069421e-03	3.800165e-04
3.227700e+00	5.273233e-04	1.196146e-03	3.335588e-04
3.244960e+00	4.501448e-04	1.410505e-03	4.234227e-04
3.262220e+00	7.111092e-04	1.170495e-03	1.435308e-04
3.279481e+00	8.024100e-05	1.138380e-03	1.209349e-04
3.296741e+00	2.392024e-04	1.959042e-03	1.265725e-04
3.314002e+00	2.407856e-04	1.881220e-03	3.950162e-04
3.331262e+00	2.337367e-04	1.137633e-03	6.546428e-05
3.348523e+00	3.402711e-04	9.509190e-04	1.978777e-04
3.365783e+00	2.928586e-04	1.064422e-03	5.824409e-04
3.383043e+00	6.514042e-04	1.063704e-03	3.304725e-04
3.400304e+00	2.394685e-04	1.047555e-03	1.939457e-04
3.417564e+00	4.792395e-04	1.781391e-03	4.005255e-05
3.434825e+00	2.531291e-04	1.220114e-03	3.540483e-04
3.452085e+00	2.896076e-04	6.733054e-04	4.372422e-04
3.469345e+00	5.205917e-04	6.636170e-04	4.662761e-04
3.486606e+00	4.779676e-04	1.213545e-03	1.534086e-04
3.503866e+00	1.113111e-03	2.859434e-03	8.613434e-04
3.521127e+00	1.016445e-03	3.575561e-03	4.343147e-04
3.538387e+00	3.456523e-04	1.983587e-03	2.012053e-04
3.555648e+00	3.345535e-04	1.522664e-03	2.249756e-04
3.572908e+00	2.003612e-04	1.607221e-03	3.704310e-04
3.590168e+00	2.558196e-04	1.504007e-03	5.027803e-05
3.607429e+00	3.487045e-04	1.546052e-03	4.604004e-04
3.624689e+00	8.482174e-04	1.201059e-03	1.729622e-04
3.641950e+00	2.415320e-04	1.633685e-03	4.338023e-04
3.659210e+00	1.774568e-04	7.866796e-04	1.801501e-04
3.676471e+00	2.421937e-04	4.625701e-04	4.564588e-04
3.693731e+00	5.918472e-04	1.078720e-03	2.492789e-04
3.710991e+00	3.537107e-04	1.634031e-03	1.816376e-04
3.728252e+00	8.024865e-04	1.270495e-03	1.529535e-04
3.745512e+00	6.729780e-04	7.257482e-04	3.197279e-04
3.762773e+00	6.101703e-04	1.482523e-03	1.306943e-04
3.780033e+00	3.456979e-04	1.183991e-03	5.804321e-05
3.797294e+00	3.781226e-04	6.319342e-04	1.179295e-04
3.814554e+00	4.545348e-04	1.376469e-03	4.218112e-04
3.831814e+00	1.990139e-04	1.501839e-03	1.538005e-04
3.849075e+00	3.777920e-04	1.208001e-03	2.854941e-04
3.866335e+00	9.113753e-05	8.373439e-04	2.605495e-04
3.883596e+00	1.241492e-04	1.270564e-03	2.135839e-04
3.900856e+00	4.778941e-04	1.170210e-03	2.668092e-04
3.918117e+00	3.169042e-04	2.193900e-03	4.374703e-04
3.935377e+00	3.036862e-04	1.377711e-03	3.746209e-04
3.952637e+00	1.591115e-04	1.663042e-03	5.003980e-04
3.969898e+00	5.098003e-04	5.786232e-04	5.063047e-04
3.987158e+00	5.314034e-04	8.497654e-04	1.508967e-04
4.004419e+00	6.142743e-04	1.312036e-03	1.653492e-04
4.021679e+00	2.426089e-04	1.228608e-03	5.147408e-04
4.038940e+00	3.833244e-04	4.786204e-04	6.732471e-04
4.056200e+00	6.158598e-04	1.023391e-03	4.171672e-04
4.073460e+00	1.819664e-04	9.801802e-04	1.906931e-04
4.090721e+00	4.992574e-04	1.391124e-03	3.896209e-04
4.107981e+00	1.774566e-04	5.199644e-04	5.571943e-04
4.125242e+00	3.481435e-04	1.047231e-03	2.391270e-04
4.142502e+00	4.106176e-04	1.085243e-03	1.753393e-04
4.159762e+00	3.308175e-04	1.223838e-03	3.276507e-04
4.177023e+00	1.820320e-04	1.051233e-03	2.127766e-04
4.194283e+00	2.688094e-04	7.932302e-04	1.708527e-04
4.211544e+00	3.002870e-04	1.375313e-03	2.271427e-04
4.228804e+00	1.352287e-04	7.469177e-04	1.179017e-04
4.246065e+00	2.408895e-04	5.548360e-04	6.789725e-04
4.263325e+00	5.121939e-04	3.264134e-04	2.344069e-04
4.280585e+00	3.135791e-04	1.711715e-03	3.214940e-04
4.297846e+00	2.455943e-04	1.317559e-03	3.915607e-04
4.315106e+00	4.003893e-04	9.322673e-04	4.312372e-04
4.332367e+00	6.188961e-04	1.053506e-03	2.634864e-04
4.349627e+00	2.531851e-04	1.472651e-03	3.561243e-04
4.366888e+00	2.540322e-04	1.275103e-03	6.991030e-04
4.384148e+00	3.253035e-04	1.263503e-03	7.910601e-04
4.401408e+00	5.363238e-04	4.655361e-04	7.137301e-04
4.418669e+00	5.108988e-04	3.060891e-05	5.294145e-04
4.435929e+00	3.514187e-04	9.547355e-04	4.963147e-04
4.453190e+00	3.334162e-04	1.356494e-03	2.692700e-04
4.470450e+00	3.860188e-04	5.757427e-04	5.477996e-04
4.487711e+00	3.086404e-04	1.444130e-03	3.546348e-04
4.504971e+00	3.541249e-04	6.638649e-04	1.430421e-04
4.522231e+00	1.859758e-04	1.142358e-03	3.333281e-04
4.539492e+00	2.386799e-04	8.322885e-04	1.205653e-04
4.556752e+00	5.654584e-04	7.442142e-04	3.016609e-04
4.574013e+00	5.872838e-04	3.777761e-04	4.007261e-04
4.591273e+00	2.382449e-04	9.432821e-04	5.145965e-04
4.608534e+00	5.564362e-04	1.106828e-03	2.566225e-04
4.625794e+00	5.208336e-04	7.373415e-04	2.229308e-04
4.643054e+00	2.718421e-04	1.299785e-03	2.649409e-04
4.660315e+00	6.620118e-04	7.303885e-04	4.909626e-04
4.677575e+00	3.589513e-04	9.809522e-04	3.629145e-04
4.694836e+00	2.297679e-04	1.234017e-03	5.581459e-04
4.712096e+00	4.293567e-04	8.320368e-04	6.227101e-04
4.729357e+00	4.274005e-04	1.019625e-03	4.243375e-04
4.746617e+00	2.121928e-04	1.178872e-03	4.413148e-04
4.763877e+00	7.299785e-04	7.425856e-04	3.518478e-04
4.781138e+00	2.371041e-04	1.081107e-03	6.983752e-04
4.798398e+00	5.098343e-04	8.137081e-04	2.419589e-04
4.815659e+00	5.399972e-04	1.138660e-03	3.442555e-04
4.832919e+00	3.664040e-04	4.684572e-04	1.212828e-04
4.850180e+00	3.779820e-04	1.172411e-03	4.410618e-04
4.867440e+00	3.634642e-04	4.893380e-04	4.966367e-04
4.884700e+00	2.259237e-04	6.607748e-04	9.642607e-05
4.901961e+00	3.749167e-04	5.052796e-04	5.988137e-04
4.919221e+00	4.549315e-04	1.118997e-03	5.296859e-05
4.936482e+00	3.274699e-04	1.156316e-03	1.469842e-04
4.953742e+00	6.067390e-04	7.870189e-04	1.799451e-04
4.971002e+00	2.801940e-04	1.029348e-03	3.933056e-04
4.988263e+00	2.291332e-04	1.235825e-03	2.620552e-04
5.005523e+00	4.309080e-04	3.863624e-04	2.249917e-05
5.022784e+00	4.543878e-04	4.035448e-05	1.415418e-04
5.040044e+00	4.734655e-04	1.565059e-03	1.196516e-04
5.057305e+00	3.201778e-04	9.708315e-04	5.167294e-04
5.074565e+00	5.697213e-04	9.414233e-04	1.313908e-04
5.091825e+00	7.808030e-05	3.589576e-04	4.348367e-04
5.109086e+00	1.072849e-04	1.283928e-03	4.167262e-04
5.126346e+00	4.941522e-04	5.950623e-04	2.498537e-04
5.143607e+00	1.140980e-04	1.183068e-03	4.727667e-04
5.160867e+00	1.527914e-04	8.667532e-04	6.297146e-04
5.178128e+00	4.470391e-04	9.107059e-04	1.354990e-04
5.195388e+00	3.129501e-04	9.063737e-04	5.771389e-04
5.212648e+00	2.314342e-04	1.019600e-03	2.784954e-04
5.229909e+00	3.943394e-04	7.849233e-04	7.247572e-04
5.247169e+00	3.225800e-04	1.044663e-03	4.352397e-04
5.264430e+00	4.749605e-04	4.331067e-05	3.640251e-04
5.281690e+00	2.080526e-04	1.746987e-03	7.400338e-04
5.298951e+00	6.786512e-04	1.025728e-03	3.390296e-04
5.316211e+00	5.912944e-04	1.590814e-03	1.328822e-04
5.333471e+00	1.291624e-04	8.014590e-04	3.004485e-04
5.350732e+00	4.590034e-04	6.445725e-04	1.113171e-04
5.367992e+00	3.350558e-05	1.294110e-03	5.006108e-04
5.385253e+00	8.105227e-05	1.019555e-03	2.216618e-04
5.402513e+00	2.481293e-04	1.387695e-03	2.253514e-04
5.419774e+00	2.181550e-04	1.212158e-03	1.684201e-04
5.437034e+00	1.283728e-04	1.004716e-03	3.228513e-04
5.454294e+00	8.472593e-04	8.809123e-04	1.570016e-04
5.471555e+00	3.710289e-04	1.067992e-03	1.384889e-04
5.488815e+00	2.869521e-04	4.199657e-04	3.967581e-04
5.506076e+00	2.179751e-04	3.510189e-04	3.269160e-04
5.523336e+00	3.574186e-04	6.090012e-04	2.248865e-04
5.540597e+00	5.244661e-04	1.212918e-03	1.136245e-04
5.557857e+00	4.720862e-04	4.840299e-04	3.607381e-04
5.575117e+00	2.777803e-04	3.413318e-04	9.568325e-05
5.592378e+00	3.363630e-04	5.264078e-04	8.300706e-05
5.609638e+00	3.089031e-04	3.959833e-04	1.662748e-04
5.626899e+00	4.425757e-04	3.975674e-04	2.219333e-04
5.644159e+00	1.576357e-04	3.365000e-04	8.832082e-04
5.661419e+00	5.436194e-05	6.914569e-04	1.608898e-04
5.678680e+00	4.271406e-04	6.288680e-04	1.361581e-04
5.695940e+00	1.035662e-04	1.305473e-03	3.122175e-04
5.713201e+00	8.745844e-04	1.815904e-04	3.469039e-04
5.730461e+00	5.766326e-04	5.917272e-04	3.582916e-04
5.747722e+00	3.267224e-04	1.221546e-03	2.370821e-04
5.764982e+00	1.156358e-04	5.972217e-04	4.130786e-04
5.782242e+00	5.525213e-04	1.248416e-03	6.526900e-04
5.799503e+00	3.689491e-04	1.189988e-03	3.367869e-04
5.816763e+00	3.711220e-04	1.168231e-03	1.807365e-04
5.834024e+00	2.195793e-04	1.151082e-03	1.576389e-04
5.851284e+00	2.679074e-04	4.139508e-04	3.709416e-04
