frequency	angle1	angle2	angle3
2.502634e+00	6.209974e-04	1.702412e-03	1.696698e-04
2.521451e+00	6.732593e-04	1.702328e-03	4.652293e-04
2.540268e+00	8.212983e-04	6.480257e-04	2.620218e-04
2.559085e+00	4.349889e-04	1.709269e-03	5.520126e-04
2.577902e+00	8.098541e-04	1.663051e-03	1.319906e-03
2.596718e+00	3.382133e-04	3.217602e-03	5.347741e-04
2.615535e+00	1.255493e-03	1.887609e-03	8.513039e-04
2.634352e+00	1.012813e-04	2.168869e-03	2.502459e-04
2.653169e+00	7.985987e-04	2.052794e-03	3.136113e-04
2.671986e+00	8.929629e-04	2.127932e-03	3.952622e-04
2.690802e+00	4.929114e-05	1.269533e-03	6.930208e-04
2.709619e+00	8.042398e-04	1.478974e-03	1.153000e-04
2.728436e+00	9.834510e-05	1.722867e-03	5.381593e-04
2.747253e+00	4.393745e-04	1.572014e-03	4.180002e-05
2.766070e+00	9.833653e-05	2.159256e-03	4.677858e-04
2.784886e+00	9.127514e-05	1.437540e-03	2.814578e-04
2.803703e+00	2.742124e-04	8.018752e-04	3.356056e-04
2.822520e+00	6.952883e-04	7.276478e-04	4.772335e-04
2.841337e+00	3.950981e-04	1.731874e-03	1.297122e-04
2.860154e+00	5.334505e-04	1.600242e-03	1.362032e-04
2.878970e+00	4.331420e-04	1.402410e-03	4.864606e-04
2.897787e+00	7.112541e-04	1.311318e-03	2.034409e-04
2.916604e+00	5.708797e-04	9.633210e-04	3.268843e-04
2.935421e+00	4.747816e-04	1.282560e-03	4.873588e-04
2.954238e+00	3.332808e-04	4.086835e-04	4.764036e-04
2.973054e+00	1.093178e-04	1.277040e-03	2.417493e-04
2.991871e+00	5.328963e-04	1.164522e-03	6.118752e-04
3.010688e+00	1.173603e-04	5.322105e-04	5.375348e-04
3.029505e+00	4.316240e-04	1.070145e-03	2.335331e-04
3.048322e+00	1.061321e-03	2.477675e-03	5.249940e-04
3.067138e+00	1.883014e-04	1.210034e-03	9.033185e-04
3.085955e+00	1.266422e-04	8.879849e-04	1.120383e-03
3.104772e+00	3.019134e-04	2.200997e-03	1.318552e-04
3.123589e+00	5.638290e-04	1.381594e-03	2.778170e-04
3.142406e+00	1.884030e-04	1.223591e-03	2.852643e-04
3.161222e+00	3.498313e-04	2.250130e-03	1.745573e-04
3.180039e+00	1.333184e-04	1.476330e-03	2.497997e-04
3.198856e+00	9.316199e-05	1.693469e-03	3.893805e-04
3.217673e+00	6.017504e-04	1.995736e-03	5.835953e-05
3.236490e+00	5.266591e-04	3.905443e-04	2.035283e-04
3.255306e+00	6.114146e-04	9.218308e-04	1.760432e-04
3.274123e+00	4.129774e-04	1.425797e-03	1.549755e-04
3.292940e+00	7.178191e-04	9.294902e-04	2.810357e-04
3.311757e+00	6.468521e-04	8.922293e-04	2.923146e-04
3.330574e+00	5.354601e-04	1.228967e-03	5.925463e-04
3.349390e+00	6.279739e-04	1.102591e-03	1.715819e-04
3.368207e+00	1.134941e-03	1.119866e-03	9.997998e-05
3.387024e+00	7.290000e-04	1.486689e-03	1.629374e-04
3.405841e+00	4.373358e-04	1.069946e-03	6.757562e-04
3.424658e+00	4.948943e-05	1.228698e-03	1.018878e-03
3.443474e+00	1.580068e-03	3.068139e-03	3.271724e-03
3.462291e+00	9.541584e-04	1.534318e-03	3.343211e-03
3.481108e+00	5.802035e-04	1.040288e-03	1.096260e-03
3.499925e+00	2.833054e-04	1.239107e-03	1.107959e-03
3.518742e+00	6.563221e-04	1.478625e-03	5.315287e-05
3.537558e+00	5.240022e-04	8.113732e-04	2.928312e-04
3.556375e+00	5.762696e-04	7.010305e-04	4.235868e-04
3.575192e+00	9.350150e-04	1.071088e-03	6.103072e-04
3.594009e+00	4.074528e-04	7.442021e-04	2.931407e-04
3.612826e+00	2.191617e-04	2.958439e-04	3.386684e-04
3.631642e+00	3.155346e-04	1.048851e-03	3.255985e-04
3.650459e+00	6.016606e-04	7.896769e-04	4.641839e-05
3.669276e+00	7.288715e-04	8.143383e-04	4.095117e-04
3.688093e+00	6.044505e-04	2.225460e-04	1.455633e-04
3.706910e+00	3.316694e-04	1.051934e-03	2.798893e-04
3.725726e+00	6.994634e-04	1.086250e-03	4.994375e-04
3.744543e+00	6.975842e-04	6.485501e-04	4.815135e-04
3.763360e+00	2.995460e-04	7.167583e-04	2.760593e-04
3.782177e+00	4.601520e-04	1.227715e-03	1.984114e-04
3.800994e+00	6.701350e-04	5.704035e-04	5.281517e-04
3.819810e+00	1.595069e-04	1.033226e-03	3.453826e-04
3.838627e+00	3.640467e-04	5.978622e-04	1.762505e-04
3.857444e+00	8.488111e-04	1.023861e-03	6.599653e-04
3.876261e+00	6.525638e-04	3.866802e-04	1.401418e-04
3.895078e+00	4.803638e-04	9.373574e-04	5.225919e-04
3.913894e+00	6.759962e-04	1.305151e-03	3.054494e-04
3.932711e+00	7.537579e-04	6.703973e-04	3.215604e-04
3.951528e+00	1.056943e-03	4.745946e-04	2.066155e-04
3.970345e+00	6.719715e-04	7.431275e-04	2.283310e-04
3.989162e+00	3.005684e-04	6.467252e-04	3.893132e-04
4.007978e+00	2.118399e-04	1.074762e-03	3.691941e-04
4.026795e+00	2.283624e-04	8.037077e-04	9.087902e-05
4.045612e+00	7.155637e-04	4.682415e-04	1.738539e-04
4.064429e+00	5.736055e-04	1.451068e-03	3.575389e-04
4.083246e+00	3.265094e-04	6.502290e-04	2.441216e-04
4.102062e+00	2.968006e-04	9.456655e-04	1.277826e-04
4.120879e+00	1.254739e-04	7.397438e-04	1.413345e-04
4.139696e+00	1.786519e-04	8.908757e-04	5.359078e-05
4.158513e+00	4.873943e-04	7.153899e-04	7.306035e-05
4.177330e+00	3.610160e-04	8.407358e-04	1.905616e-04
4.196146e+00	2.954689e-04	7.805094e-04	5.591987e-04
4.214963e+00	4.482635e-04	7.116015e-04	6.252581e-04
4.233780e+00	2.507418e-04	1.143337e-03	3.669870e-04
4.252597e+00	2.732705e-04	2.035838e-04	3.606370e-04
4.271414e+00	1.358384e-04	3.102526e-04	3.633288e-04
4.290230e+00	5.465300e-04	1.233624e-03	4.001208e-04
4.309047e+00	4.552305e-04	7.616192e-04	5.107165e-04
4.327864e+00	1.854940e-04	1.118557e-03	6.453435e-04
4.346681e+00	6.230473e-04	1.028500e-03	8.361532e-04
4.365498e+00	2.199302e-04	1.233250e-03	9.039214e-05
4.384314e+00	2.989946e-04	1.189493e-03	8.436639e-05
4.403131e+00	6.339162e-04	6.341867e-04	1.348406e-04
4.421948e+00	1.524096e-04	1.009513e-03	3.269046e-04
4.440765e+00	3.118463e-04	1.101287e-03	3.704446e-04
4.459582e+00	6.131510e-04	9.274644e-04	5.185026e-04
4.478398e+00	6.053514e-04	7.733819e-04	1.679576e-04
4.497215e+00	5.016320e-04	3.793716e-04	1.930926e-04
4.516032e+00	5.268674e-04	5.873535e-04	2.260148e-04
4.534849e+00	5.985555e-04	9.502113e-04	1.730388e-04
4.553666e+00	4.142929e-04	8.132420e-04	1.436269e-04
4.572482e+00	3.633854e-04	5.669885e-04	4.220722e-04
4.591299e+00	6.354775e-05	3.593547e-04	5.772389e-04
4.610116e+00	2.430678e-04	1.178574e-03	1.201540e-04
4.628933e+00	3.600159e-04	6.112471e-04	2.856713e-04
4.647750e+00	1.275630e-04	5.544386e-04	3.893393e-04
4.666566e+00	2.002876e-04	8.602319e-04	2.542063e-04
4.685383e+00	4.165060e-04	6.425911e-04	3.618049e-04
4.704200e+00	5.353809e-04	6.577207e-04	9.244689e-04
4.723017e+00	9.886637e-04	1.057305e-03	5.154992e-04
4.741834e+00	5.767047e-04	9.394131e-04	4.590599e-04
4.760650e+00	8.289281e-04	6.845517e-04	3.331583e-04
4.779467e+00	3.051125e-04	6.551379e-04	2.061303e-04
4.798284e+00	5.335350e-04	8.543159e-04	5.965317e-04
4.817101e+00	8.811133e-04	1.183149e-03	2.157076e-04
4.835918e+00	4.645135e-04	1.948623e-04	2.849011e-04
4.854734e+00	8.951031e-04	8.454287e-04	1.582386e-04
4.873551e+00	3.634001e-04	5.201583e-04	7.091841e-05
4.892368e+00	7.272692e-04	5.436491e-04	1.335814e-04
4.911185e+00	1.576335e-04	8.261142e-04	1.909661e-04
4.930002e+00	1.280651e-04	6.803561e-04	1.591173e-04
4.948818e+00	3.025327e-04	9.429512e-04	3.169381e-04
4.967635e+00	2.311447e-04	1.086585e-03	2.231289e-04
4.986452e+00	5.421369e-04	4.717188e-04	6.274074e-04
5.005269e+00	7.587025e-04	1.675344e-04	5.203412e-04
5.024086e+00	4.347211e-04	5.487135e-04	3.366071e-04
5.042902e+00	3.421156e-04	8.591050e-04	1.778328e-04
5.061719e+00	7.310925e-04	5.541652e-04	1.193229e-04
5.080536e+00	4.584701e-04	8.324329e-04	5.281587e-04
5.099353e+00	7.711246e-05	9.214043e-04	2.523773e-04
5.118170e+00	2.337397e-04	7.357491e-04	5.105127e-04
5.136986e+00	1.719302e-04	7.638046e-04	8.318363e-04
5.155803e+00	6.844011e-04	1.552424e-03	7.092414e-04
5.174620e+00	1.138673e-03	7.787783e-04	1.858761e-03
5.193437e+00	2.864253e-04	9.909984e-04	1.040535e-03
5.212253e+00	2.297072e-04	1.554282e-03	5.767669e-04
5.231070e+00	4.113372e-04	4.809517e-04	8.326351e-04
5.249887e+00	1.238400e-04	7.391057e-04	3.154636e-04
5.268704e+00	3.741485e-04	5.512117e-04	1.177019e-04
5.287521e+00	2.046705e-04	1.010779e-03	2.773921e-04
5.306337e+00	3.517482e-04	7.889275e-04	3.827768e-04
5.325154e+00	5.839704e-05	1.382787e-03	2.538779e-04
5.343971e+00	3.660330e-04	5.838015e-04	2.922834e-04
5.362788e+00	8.265683e-04	7.814873e-04	1.356315e-04
5.381605e+00	3.120573e-04	1.102014e-03	2.648273e-04
5.400421e+00	3.355596e-04	2.616522e-04	7.315806e-04
5.419238e+00	7.112526e-04	5.257838e-04	4.947468e-04
5.438055e+00	3.112709e-04	9.091908e-04	1.953021e-04
5.456872e+00	8.090037e-04	6.359661e-04	2.176690e-04
5.475689e+00	4.255003e-04	8.700729e-04	4.097644e-04
5.494505e+00	2.713615e-04	7.910750e-04	5.029343e-04
5.513322e+00	5.413725e-04	3.802136e-04	5.361392e-04
5.532139e+00	5.066653e-04	7.840957e-04	4.442371e-04
5.550956e+00	2.567944e-04	9.054155e-04	6.360741e-04
5.569773e+00	9.543425e-04	5.634679e-04	1.152650e-03
5.588589e+00	1.440871e-04	6.821842e-04	1.029225e-03
5.607406e+00	5.116023e-04	6.822994e-04	5.626781e-04
5.626223e+00	4.610103e-04	1.064493e-03	2.065345e-04
5.645040e+00	5.274063e-04	9.259608e-04	2.197030e-04
5.663857e+00	5.386405e-04	5.104508e-04	2.787997e-04
5.682673e+00	2.875365e-04	8.697880e-04	7.622570e-05
5.701490e+00	1.282576e-03	9.068422e-04	2.750115e-04
5.720307e+00	5.402537e-04	9.879216e-04	3.767907e-04
5.739124e+00	2.439597e-04	5.913920e-04	2.616436e-04
5.757941e+00	3.995726e-04	8.471203e-04	1.733983e-04
5.776757e+00	5.325591e-04	5.598897e-04	2.814404e-04
5.795574e+00	5.779469e-04	8.073053e-04	2.374411e-04
5.814391e+00	4.284340e-04	1.119431e-03	3.240751e-04
5.833208e+00	2.718711e-04	6.283740e-04	4.677882e-04
5.852025e+00	7.393016e-05	3.439153e-04	4.343406e-04
5.870841e+00	2.915657e-04	2.388694e-04	1.438285e-04
5.889658e+00	4.307527e-04	9.235806e-04	3.127816e-04
5.908475e+00	8.050131e-04	5.713272e-04	1.969376e-04
5.927292e+00	4.519921e-04	9.173486e-04	1.520272e-04
5.946109e+00	1.713912e-04	6.122920e-04	1.881086e-04
5.964925e+00	1.519690e-04	5.107685e-04	1.782322e-04
5.983742e+00	3.962038e-04	5.326189e-04	1.989439e-04
6.002559e+00	2.213754e-04	1.074394e-03	3.098797e-04
6.021376e+00	5.754390e-04	8.624243e-04	5.324825e-04
6.040193e+00	3.360674e-04	1.010774e-03	1.003831e-03
6.059009e+00	1.132111e-04	5.895010e-04	5.522465e-04
6.077826e+00	3.787785e-04	1.308680e-03	2.719607e-04
6.096643e+00	8.850835e-04	5.684732e-04	8.409428e-05
6.115460e+00	3.513429e-04	7.974984e-04	2.294680e-04
6.134277e+00	9.143972e-05	6.560984e-04	3.121222e-04
6.153093e+00	2.490112e-04	9.831568e-04	2.861995e-04
6.171910e+00	5.819996e-04	1.396993e-04	1.660074e-04
6.190727e+00	5.249291e-04	5.460509e-04	2.693537e-04
6.209544e+00	3.992941e-04	5.985990e-04	1.309667e-04
6.228361e+00	1.924715e-04	9.832972e-04	3.108315e-04
6.247177e+00	4.093823e-04	1.607580e-04	1.958962e-04
6.265994e+00	8.436182e-04	2.004068e-04	1.346309e-04
6.284811e+00	9.641750e-04	7.664060e-04	5.934660e-04
6.303628e+00	2.602476e-04	4.215771e-04	1.915883e-04
6.322445e+00	6.878095e-04	8.942395e-04	3.372836e-04
6.341261e+00	2.621452e-04	4.972491e-04	1.684366e-04
6.360078e+00	1.496685e-04	8.820413e-04	9.456904e-05
6.378895e+00	5.224180e-04	7.621588e-04	1.320442e-04
6.397712e+00	5.697044e-04	6.164086e-04	3.686059e-04
6.416529e+00	6.637030e-04	9.110805e-04	1.965092e-04
6.435345e+00	9.432151e-04	8.910338e-04	8.669105e-05
6.454162e+00	9.000914e-04	9.532884e-04	1.314883e-04
6.472979e+00	5.602908e-04	1.062717e-03	1.616244e-04
6.491796e+00	2.393042e-04	6.580373e-04	1.975363e-04
6.510613e+00	1.638700e-04	5.245986e-04	2.563523e-04
6.529429e+00	4.569228e-04	6.034267e-04	1.887353e-04
6.548246e+00	6.333307e-04	7.152883e-04	1.727896e-04
6.567063e+00	1.710183e-04	1.074789e-03	3.313983e-04
6.585880e+00	2.187016e-04	9.139168e-04	6.002355e-05
6.604697e+00	6.001079e-04	3.128338e-04	6.717065e-05
6.623513e+00	4.729100e-04	5.597323e-04	1.503650e-04
6.642330e+00	7.100095e-04	1.444221e-04	2.932166e-04
6.661147e+00	3.118261e-04	5.660092e-04	1.485936e-04
6.679964e+00	2.088441e-04	4.367392e-04	1.341865e-04
6.698781e+00	6.998992e-04	2.745961e-04	2.049466e-04
6.717597e+00	2.644839e-04	4.007674e-04	4.928916e-04
6.736414e+00	7.443153e-05	3.401251e-04	4.349977e-04
6.755231e+00	6.747744e-04	1.035494e-03	3.617817e-04
6.774048e+00	3.427590e-04	5.918010e-04	3.676516e-04
6.792865e+00	2.997505e-04	8.423404e-04	1.417288e-04
6.811681e+00	5.689697e-04	8.369552e-04	3.828070e-05
6.830498e+00	5.136488e-04	1.023669e-03	1.155364e-04
6.849315e+00	5.981666e-04	8.100564e-04	2.766573e-04
6.868132e+00	3.353872e-04	8.964190e-04	1.075707e-04
6.886949e+00	2.911324e-04	6.058720e-04	4.988795e-04
6.905765e+00	6.178997e-04	7.747225e-04	1.050330e-03
6.924582e+00	4.595224e-04	1.010057e-03	2.091834e-04
6.943399e+00	3.916833e-04	4.348867e-04	5.482971e-04
6.962216e+00	3.292011e-04	1.103742e-03	5.660675e-04
6.981033e+00	1.541117e-04	9.489718e-04	3.803621e-04
6.999849e+00	4.418977e-04	3.816385e-04	4.222703e-04
7.018666e+00	6.864129e-04	7.159769e-04	2.873797e-04
7.037483e+00	5.189066e-04	1.604508e-03	2.168221e-04
7.056300e+00	2.572999e-04	6.027510e-04	2.185135e-04
7.075117e+00	4.444967e-04	3.653847e-04	2.566600e-04
7.093933e+00	3.281825e-04	4.202177e-04	3.723672e-04
7.112750e+00	2.332131e-04	9.898827e-04	2.639022e-04
7.131567e+00	8.557180e-05	4.852910e-04	6.931439e-04
7.150384e+00	6.947540e-04	8.120611e-04	3.447699e-04
7.169201e+00	5.355589e-04	2.705908e-04	2.173121e-04
7.188017e+00	8.377185e-05	8.554712e-04	4.967562e-04
7.206834e+00	3.394954e-04	9.276480e-04	3.000804e-04
7.225651e+00	5.672105e-04	8.584859e-04	6.036764e-04
7.244468e+00	4.048241e-05	1.079435e-03	2.886200e-04
7.263285e+00	5.295689e-04	6.460167e-04	5.595997e-05
7.282101e+00	2.299280e-04	1.295737e-03	7.587474e-04
7.300918e+00	3.940652e-04	1.210603e-03	4.083900e-04
7.319735e+00	7.471531e-04	3.480588e-04	3.676620e-04
7.338552e+00	5.913504e-04	7.259682e-04	3.295731e-04
7.357369e+00	3.140066e-04	6.889595e-04	2.786063e-04
7.376185e+00	1.609856e-04	8.855525e-04	3.261508e-04
7.395002e+00	5.343273e-04	2.769430e-04	4.508423e-04
7.413819e+00	5.374283e-04	3.686792e-04	1.497730e-04
7.432636e+00	2.451896e-04	6.762203e-04	1.232298e-04
7.451453e+00	5.601176e-04	5.239397e-04	2.927146e-05
7.470269e+00	1.520062e-04	1.165961e-03	1.583671e-04
7.489086e+00	3.463516e-04	6.880332e-04	6.773687e-05
7.507903e+00	7.370728e-04	6.764932e-04	4.382060e-04
7.526720e+00	6.266118e-04	2.808665e-04	2.238249e-04
7.545537e+00	2.261630e-04	7.597873e-04	2.521617e-04
7.564353e+00	2.193033e-04	1.109415e-03	3.165341e-04
7.583170e+00	2.024779e-04	9.322008e-05	4.589469e-04
7.601987e+00	3.387050e-04	4.780563e-04	6.488751e-04
7.620804e+00	1.992539e-04	4.220817e-04	3.040342e-04
7.639621e+00	1.246066e-03	1.144828e-03	1.106101e-04
7.658437e+00	1.564497e-04	7.152745e-04	3.499794e-04
7.677254e+00	7.082116e-04	5.344517e-04	4.657519e-04
7.696071e+00	4.137265e-04	6.730220e-04	3.542507e-04
7.714888e+00	2.692276e-04	1.150654e-03	9.012284e-05
7.733705e+00	2.432228e-04	8.146189e-04	9.644473e-04
7.752521e+00	4.184539e-04	1.507550e-03	1.313358e-04
7.771338e+00	9.944167e-04	9.782077e-04	8.190275e-04
7.790155e+00	5.088006e-04	5.914767e-04	9.183778e-04
7.808972e+00	8.105420e-05	1.819731e-04	5.072211e-04
7.827789e+00	4.817979e-04	9.398537e-04	4.646732e-04
7.846605e+00	7.018262e-04	6.987889e-04	2.653234e-04
7.865422e+00	8.359623e-04	7.796415e-04	1.221302e-04
7.884239e+00	2.579638e-04	8.963172e-04	4.729493e-04
7.903056e+00	2.312314e-04	6.663822e-04	1.666858e-04
7.921873e+00	2.639203e-04	2.771825e-04	5.034834e-04
7.940689e+00	7.096748e-04	5.393072e-04	3.849959e-04
7.959506e+00	7.051608e-04	5.088100e-04	2.500887e-04
7.978323e+00	5.442257e-04	5.522095e-04	4.617150e-04
7.997140e+00	6.006019e-04	4.456557e-05	2.133772e-04
8.015957e+00	3.432647e-04	5.136653e-04	4.302758e-04
8.034773e+00	4.982403e-04	3.528900e-04	1.203872e-04
8.053590e+00	5.557354e-04	9.652333e-04	4.735358e-04
8.072407e+00	4.017688e-04	6.002441e-04	3.454271e-04
8.091224e+00	5.699006e-04	1.413863e-03	1.576567e-04
8.110041e+00	6.793725e-04	5.485573e-04	3.187651e-04
8.128857e+00	2.582428e-04	5.157614e-04	4.173016e-04
8.147674e+00	1.347282e-04	6.698262e-04	2.835493e-04
8.166491e+00	5.938106e-05	5.447619e-04	4.449471e-04
8.185308e+00	4.180532e-04	3.305765e-04	1.790019e-04
8.204125e+00	4.048565e-04	6.475200e-04	1.844420e-04
