frequency	angle1	angle2	angle3
1.539841e+00	7.891930e-03	1.129902e-03	1.971098e-02
1.559333e+00	1.492368e-02	3.773774e-04	1.962080e-02
1.578824e+00	1.022853e-02	8.594866e-04	1.791301e-02
1.598316e+00	1.128503e-02	3.974744e-04	1.723062e-02
1.617808e+00	7.318884e-03	7.770133e-04	1.383419e-02
1.637299e+00	8.948163e-03	5.464003e-04	8.150208e-03
1.656791e+00	8.608088e-03	5.858189e-04	6.641310e-03
1.676283e+00	1.187425e-02	4.707012e-04	1.236120e-02
1.695774e+00	1.093794e-02	2.709264e-04	1.187510e-02
1.715266e+00	6.122527e-03	7.160668e-04	1.034719e-02
1.734758e+00	7.579354e-03	1.725338e-03	7.666030e-03
1.754249e+00	6.811304e-03	3.860525e-04	1.140730e-02
1.773741e+00	4.438766e-03	2.166508e-04	1.009062e-02
1.793232e+00	3.171360e-03	3.415230e-04	9.098041e-03
1.812724e+00	4.624962e-03	3.640921e-04	7.779086e-03
1.832216e+00	3.732832e-03	4.201188e-04	8.778977e-03
1.851707e+00	3.850864e-03	2.339324e-04	9.554459e-03
1.871199e+00	2.371241e-03	4.507257e-04	6.940950e-03
1.890691e+00	3.052460e-03	4.167290e-04	7.420332e-03
1.910182e+00	4.612655e-03	5.434934e-04	8.422866e-03
1.929674e+00	4.424264e-03	2.799962e-04	7.852001e-03
1.949166e+00	4.836692e-03	4.699405e-04	8.104713e-03
1.968657e+00	4.375024e-03	4.583708e-04	9.436115e-03
1.988149e+00	4.808023e-03	3.667732e-04	6.773562e-03
2.007641e+00	4.523718e-03	7.429091e-04	5.704928e-03
2.027132e+00	3.063499e-03	6.129114e-04	7.230415e-03
2.046624e+00	2.624065e-03	4.726045e-05	4.844548e-03
2.066116e+00	4.777763e-03	5.744389e-04	6.347988e-03
2.085607e+00	3.507042e-03	4.377933e-04	2.819676e-03
2.105099e+00	3.982676e-03	3.575238e-04	2.818195e-02
2.124591e+00	2.135769e-03	4.357563e-04	9.046818e-03
2.144082e+00	2.804347e-03	4.868044e-04	6.845070e-03
2.163574e+00	4.083900e-03	2.319477e-04	7.937592e-03
2.183066e+00	4.295346e-03	3.102485e-04	6.358263e-03
2.202557e+00	5.271179e-03	4.497530e-04	8.076576e-03
2.222049e+00	6.410849e-03	1.293732e-04	8.129361e-03
2.241541e+00	1.403853e-02	5.869562e-04	6.097444e-03
2.261032e+00	4.113180e-03	4.832721e-04	7.032638e-03
2.280524e+00	1.856276e-03	2.877791e-04	5.703504e-03
2.300016e+00	3.294447e-03	3.371209e-04	3.927431e-03
2.319507e+00	2.630752e-03	4.363130e-04	6.169954e-03
2.338999e+00	2.815447e-03	1.617626e-04	3.308345e-03
2.358491e+00	1.919194e-03	8.400974e-05	4.928166e-03
2.377982e+00	2.317137e-03	2.821783e-04	4.588050e-03
2.397474e+00	3.121081e-03	2.961423e-04	6.142294e-03
2.416966e+00	2.404747e-03	3.906508e-04	2.927783e-03
2.436457e+00	1.329442e-03	7.397951e-04	4.525851e-03
2.455949e+00	2.201707e-03	5.176272e-04	1.190036e-02
2.475441e+00	1.870480e-03	2.830314e-04	6.635976e-03
2.494932e+00	2.449561e-03	2.794312e-04	5.024458e-03
2.514424e+00	2.544158e-03	3.388734e-04	7.475558e-03
2.533915e+00	2.088028e-03	2.396175e-04	4.815767e-03
2.553407e+00	1.783108e-03	5.277394e-04	5.061907e-03
2.572899e+00	1.823949e-03	5.653928e-04	5.881071e-03
2.592390e+00	5.481843e-03	5.509054e-04	1.070373e-02
2.611882e+00	2.311054e-03	8.027810e-04	5.036635e-03
2.631374e+00	3.560472e-03	5.338354e-04	4.970961e-03
2.650865e+00	2.741419e-03	3.273599e-04	2.603076e-03
2.670357e+00	2.722075e-03	7.183671e-04	4.310315e-03
2.689849e+00	2.227037e-03	1.199035e-04	5.241137e-03
2.709340e+00	2.339794e-03	2.854730e-04	3.481736e-03
2.728832e+00	8.895425e-03	7.005025e-04	2.611869e-03
2.748324e+00	2.706997e-03	2.545576e-04	4.898272e-03
2.767815e+00	1.406124e-03	6.670963e-04	2.769132e-03
2.787307e+00	5.905756e-04	1.842562e-04	4.040331e-03
2.806799e+00	1.522406e-03	3.875445e-04	3.755716e-03
2.826290e+00	1.437534e-03	2.644116e-04	3.964463e-03
2.845782e+00	1.278892e-03	6.953094e-05	3.282793e-03
2.865274e+00	1.975935e-03	4.690756e-05	5.276758e-03
2.884765e+00	1.639757e-03	1.689855e-04	4.438725e-03
2.904257e+00	7.051592e-04	4.752577e-04	3.786337e-03
2.923749e+00	1.300358e-03	3.785550e-04	3.522684e-03
2.943240e+00	1.658121e-03	1.662740e-04	4.350706e-03
2.962732e+00	1.448550e-03	3.286832e-04	3.350156e-03
2.982224e+00	1.642749e-03	4.358081e-04	3.346042e-03
3.001715e+00	1.799598e-03	4.544897e-04	3.892560e-03
3.021207e+00	1.384444e-03	1.913743e-04	3.722915e-03
3.040699e+00	2.078496e-03	3.904208e-05	4.270296e-03
3.060190e+00	1.410619e-03	2.709494e-04	3.014940e-03
3.079682e+00	2.106348e-03	4.743225e-05	2.637284e-03
3.099174e+00	1.812300e-03	5.676405e-04	2.774023e-03
3.118665e+00	1.384863e-03	2.542364e-04	2.711945e-03
3.138157e+00	1.570422e-03	5.312452e-04	3.346775e-03
3.157649e+00	1.872199e-03	6.710658e-04	3.162340e-03
3.177140e+00	1.893652e-03	2.647949e-04	3.581890e-03
3.196632e+00	1.351042e-03	5.243477e-04	1.847039e-03
3.216123e+00	1.946413e-03	5.595836e-04	3.243032e-03
3.235615e+00	8.852221e-04	3.473737e-04	3.806668e-03
3.255107e+00	1.569999e-03	4.780154e-04	2.379121e-03
3.274598e+00	1.231922e-03	1.198686e-04	2.992554e-03
3.294090e+00	7.894840e-04	2.247038e-04	3.476683e-03
3.313582e+00	1.192002e-03	4.797862e-04	3.308305e-03
3.333073e+00	8.134691e-04	2.883737e-04	4.293427e-03
3.352565e+00	1.533963e-03	4.612134e-04	3.107323e-03
3.372057e+00	1.888771e-03	2.801872e-04	2.705393e-03
3.391548e+00	1.093843e-03	5.198776e-04	2.679411e-03
3.411040e+00	1.230273e-03	2.240944e-04	2.533035e-03
3.430532e+00	9.102522e-04	1.287824e-04	2.889678e-03
3.450023e+00	1.219218e-03	2.801125e-04	2.630826e-03
3.469515e+00	1.638100e-03	4.335425e-04	2.149503e-03
3.489007e+00	1.584603e-03	3.470920e-04	2.137199e-03
3.508498e+00	9.419992e-04	4.089546e-04	2.882032e-03
3.527990e+00	1.645134e-03	3.511649e-04	2.225472e-03
3.547482e+00	1.632766e-03	2.492907e-04	3.101960e-03
3.566973e+00	1.016360e-03	3.135743e-04	3.358485e-03
3.586465e+00	1.677531e-03	2.240873e-04	2.861073e-03
3.605957e+00	1.042030e-03	1.916266e-04	3.520657e-03
3.625448e+00	9.060566e-04	3.842762e-04	4.474048e-03
3.644940e+00	1.524355e-03	4.295322e-04	3.634143e-03
3.664432e+00	1.300008e-03	1.970379e-04	2.902887e-03
3.683923e+00	1.688803e-03	4.208328e-04	2.951088e-03
3.703415e+00	1.345158e-03	3.382724e-04	2.224329e-03
3.722907e+00	1.240737e-03	1.949457e-04	2.138391e-03
3.742398e+00	1.705914e-03	2.286186e-04	2.625088e-03
3.761890e+00	1.568378e-03	2.583420e-04	2.752628e-03
3.781382e+00	1.102697e-03	3.385660e-04	2.280940e-03
3.800873e+00	1.049232e-03	3.490085e-04	2.862518e-03
3.820365e+00	1.533276e-03	2.894517e-04	1.584908e-03
3.839857e+00	1.014345e-03	3.305933e-04	3.812836e-03
3.859348e+00	1.831572e-03	6.963967e-04	1.945432e-03
3.878840e+00	1.172468e-03	4.072632e-04	2.605830e-03
3.898332e+00	1.246159e-03	4.182233e-04	2.769358e-03
3.917823e+00	4.084607e-04	1.988546e-04	2.708358e-03
3.937315e+00	7.280117e-04	2.636958e-04	2.725646e-03
3.956806e+00	7.500035e-04	1.390610e-04	2.353105e-03
3.976298e+00	5.261357e-04	4.318447e-04	2.373604e-03
3.995790e+00	1.765565e-03	2.147684e-04	2.191104e-03
4.015281e+00	9.566201e-04	3.471569e-04	1.992894e-03
4.034773e+00	1.520364e-03	5.940380e-04	2.185078e-03
4.054265e+00	1.102585e-03	4.538768e-04	2.146521e-03
4.073756e+00	1.139084e-03	2.860224e-04	2.881114e-03
4.093248e+00	3.286524e-04	3.432073e-04	2.262107e-03
4.112740e+00	1.096582e-03	4.247604e-04	2.336332e-03
4.132231e+00	1.017732e-03	1.365715e-04	1.334022e-03
4.151723e+00	7.007850e-04	3.003831e-04	3.436813e-03
4.171215e+00	1.147361e-03	1.210760e-04	2.352947e-03
4.190706e+00	8.173773e-04	3.382122e-04	2.886649e-03
4.210198e+00	1.089842e-03	1.271765e-04	2.257835e-03
4.229690e+00	1.536620e-03	3.346759e-04	2.144196e-03
4.249181e+00	9.824275e-04	2.140974e-04	1.895164e-03
4.268673e+00	1.308603e-03	2.332377e-04	2.601846e-03
4.288165e+00	1.723468e-03	5.003409e-04	2.384933e-03
4.307656e+00	9.382122e-04	2.450246e-04	2.175225e-03
4.327148e+00	6.557379e-04	3.986263e-04	1.306494e-03
4.346640e+00	9.944647e-04	1.654092e-04	2.309150e-03
4.366131e+00	1.388112e-03	3.224825e-04	3.307578e-03
4.385623e+00	9.484364e-04	1.145147e-04	2.131735e-03
4.405115e+00	1.249877e-03	2.048056e-04	2.002684e-03
4.424606e+00	1.585265e-03	1.848973e-04	2.102846e-03
4.444098e+00	1.429459e-03	2.673854e-04	2.409677e-03
4.463590e+00	7.843406e-04	3.864161e-04	1.860566e-03
4.483081e+00	1.562193e-03	4.207967e-04	2.567322e-03
4.502573e+00	1.137146e-03	1.766732e-04	1.786137e-03
4.522065e+00	5.036621e-04	1.217183e-04	1.887715e-03
4.541556e+00	1.255950e-03	8.961538e-05	2.277380e-03
4.561048e+00	1.069712e-03	2.106391e-04	1.628774e-03
4.580540e+00	1.151142e-03	1.066078e-04	2.370115e-03
4.600031e+00	1.056081e-03	1.544835e-04	3.287293e-03
4.619523e+00	8.583963e-04	4.456251e-04	2.093112e-03
4.639015e+00	9.212168e-04	1.113815e-04	1.840461e-03
4.658506e+00	1.390770e-03	3.856969e-04	2.033612e-03
4.677998e+00	1.122067e-03	3.887430e-04	2.603015e-03
4.697489e+00	8.658526e-04	1.650937e-04	1.384110e-03
4.716981e+00	1.116476e-03	3.471043e-04	2.318475e-03
4.736473e+00	8.050815e-04	3.820881e-04	2.713889e-03
4.755964e+00	5.923686e-04	8.289662e-05	2.112161e-03
4.775456e+00	8.201370e-04	2.952841e-04	1.782482e-03
4.794948e+00	4.339058e-04	3.343041e-04	1.680626e-03
4.814439e+00	1.212033e-03	2.347229e-04	1.772184e-03
4.833931e+00	5.612717e-04	2.804514e-04	1.533073e-03
4.853423e+00	7.935333e-04	3.014707e-04	1.906280e-03
4.872914e+00	9.646861e-04	1.587749e-04	8.706968e-04
4.892406e+00	7.467194e-04	2.438871e-04	1.838745e-03
4.911898e+00	1.252830e-03	3.928999e-04	3.254958e-03
4.931389e+00	7.662484e-04	1.274743e-04	1.319133e-03
4.950881e+00	9.006334e-04	1.135299e-04	2.238911e-03
4.970373e+00	9.569905e-04	3.197056e-04	2.869142e-03
4.989864e+00	7.876968e-04	2.983760e-04	2.645961e-03
5.009356e+00	5.763709e-04	4.299978e-04	2.372145e-03
5.028848e+00	9.073130e-04	4.506923e-04	1.795205e-03
5.048339e+00	8.644408e-04	4.001751e-04	1.332943e-03
5.067831e+00	5.812899e-04	1.772838e-04	2.248294e-03
5.087323e+00	1.587974e-03	1.997395e-04	2.125624e-03
5.106814e+00	1.044290e-03	1.300567e-04	1.845533e-03
5.126306e+00	9.527754e-04	2.786723e-04	2.081025e-03
5.145798e+00	4.982208e-04	1.432940e-04	2.144638e-03
5.165289e+00	1.021055e-03	2.771913e-04	1.837966e-03
5.184781e+00	8.198753e-04	2.505950e-04	2.119734e-03
5.204273e+00	9.467152e-04	2.524703e-04	1.728438e-03
5.223764e+00	1.089633e-03	2.249465e-04	2.058059e-03
5.243256e+00	5.362887e-04	2.005377e-04	2.042069e-03
5.262748e+00	9.564550e-04	2.272016e-04	1.564393e-03
5.282239e+00	9.564266e-04	7.886927e-05	2.594022e-03
5.301731e+00	1.001489e-03	2.352859e-04	2.801186e-03
5.321223e+00	1.221970e-03	1.156119e-04	2.122376e-03
5.340714e+00	1.192990e-03	2.301672e-04	2.599196e-03
5.360206e+00	8.325177e-04	1.427986e-04	1.675979e-03
5.379697e+00	8.045603e-04	4.150630e-05	1.672352e-03
5.399189e+00	1.172347e-03	4.851239e-04	1.585121e-03
5.418681e+00	1.454922e-03	1.889546e-04	1.487522e-03
5.438172e+00	4.417563e-04	2.880547e-04	1.765946e-03
5.457664e+00	1.556739e-03	4.841172e-04	2.014997e-03
5.477156e+00	6.089355e-04	3.134502e-04	1.392801e-03
5.496647e+00	7.034718e-04	3.885259e-04	1.791618e-03
5.516139e+00	6.034248e-04	1.199127e-04	2.000090e-03
5.535631e+00	7.345304e-04	5.459831e-04	1.398336e-03
5.555122e+00	4.503233e-04	2.602064e-04	2.375984e-03
5.574614e+00	9.881536e-04	2.201873e-04	1.580187e-03
5.594106e+00	6.394550e-04	2.139030e-04	2.441877e-03
5.613597e+00	3.413064e-04	2.201607e-04	2.295067e-03
5.633089e+00	4.751887e-04	2.496747e-04	2.046257e-03
5.652581e+00	4.763578e-04	5.574973e-04	1.535495e-03
5.672072e+00	7.057049e-04	6.897815e-04	1.856097e-03
5.691564e+00	7.382715e-04	2.289269e-04	1.902557e-03
5.711056e+00	5.853612e-04	4.617674e-04	2.034611e-03
5.730547e+00	1.133609e-03	3.299924e-05	2.266575e-03
5.750039e+00	3.009680e-04	1.104207e-04	2.546726e-03
5.769531e+00	5.690725e-04	8.865090e-05	1.666056e-03
5.789022e+00	8.978340e-04	6.481100e-05	1.726114e-03
5.808514e+00	5.458625e-04	5.992818e-04	2.166617e-03
5.828006e+00	1.102991e-03	3.039483e-04	1.699318e-03
5.847497e+00	8.302714e-04	2.440786e-04	1.618413e-03
5.866989e+00	8.465007e-04	2.005735e-04	1.432726e-03
5.886481e+00	1.241800e-03	3.515234e-04	2.276382e-03
5.905972e+00	4.487872e-04	1.460385e-04	1.866363e-03
5.925464e+00	1.165702e-03	1.330607e-04	2.014203e-03
5.944956e+00	9.433368e-04	2.418060e-04	1.397087e-03
5.964447e+00	1.289414e-04	4.957843e-04	1.527665e-03
5.983939e+00	7.872352e-04	3.799808e-04	2.051261e-03
6.003431e+00	5.184757e-04	3.925206e-04	1.703350e-03
6.022922e+00	3.958068e-04	1.157765e-04	2.425434e-03
6.042414e+00	5.984796e-04	6.271732e-05	2.126287e-03
6.061906e+00	8.683981e-04	3.091227e-04	2.018151e-03
6.081397e+00	8.261202e-04	2.717848e-04	2.170334e-03
6.100889e+00	8.475170e-04	3.122568e-04	2.298791e-03
6.120380e+00	5.355286e-04	2.506008e-04	9.878841e-04
6.139872e+00	8.953112e-04	2.587980e-04	1.309511e-03
6.159364e+00	7.845256e-04	6.651292e-05	1.112287e-03
6.178855e+00	6.481914e-04	4.491603e-04	1.471963e-03
6.198347e+00	1.223366e-03	3.937217e-04	1.951158e-03
6.217839e+00	6.573772e-04	2.851976e-04	1.384693e-03
6.237330e+00	8.951176e-04	3.771408e-04	1.551175e-03
6.256822e+00	7.359931e-04	5.337468e-04	2.023861e-03
6.276314e+00	9.787171e-04	3.114882e-04	1.403759e-03
6.295805e+00	3.908051e-04	3.418164e-04	1.720951e-03
6.315297e+00	7.976122e-04	4.779268e-04	1.519634e-03
6.334789e+00	4.307753e-04	2.577438e-04	2.340386e-03
6.354280e+00	8.121394e-04	5.774754e-05	1.794316e-03
6.373772e+00	3.557484e-04	4.692092e-04	1.553908e-03
6.393264e+00	9.966639e-04	2.801927e-04	1.574660e-03
6.412755e+00	6.212008e-04	3.114958e-04	9.204846e-04
6.432247e+00	9.597812e-04	2.533304e-04	1.812734e-03
6.451739e+00	8.989315e-04	3.572567e-04	1.657997e-03
6.471230e+00	7.304900e-04	3.233663e-04	1.757437e-03
6.490722e+00	6.097248e-04	2.696995e-04	1.227027e-03
6.510214e+00	1.005680e-03	2.421823e-04	1.618954e-03
6.529705e+00	5.349738e-04	2.376958e-04	1.663411e-03
6.549197e+00	7.737358e-04	2.446585e-04	1.830803e-03
6.568689e+00	8.526904e-04	2.950563e-04	1.683645e-03
6.588180e+00	3.256076e-04	2.267103e-04	1.188729e-03
6.607672e+00	7.955688e-04	4.383477e-04	1.628625e-03
6.627164e+00	4.610558e-04	2.361342e-04	1.980080e-03
6.646655e+00	4.164531e-04	3.774969e-04	1.580942e-03
6.666147e+00	8.334984e-04	1.771089e-04	2.305946e-03
6.685639e+00	8.422188e-04	9.103543e-05	1.816886e-03
6.705130e+00	6.550562e-04	2.589324e-04	1.523123e-03
6.724622e+00	1.015041e-03	4.290371e-05	1.219954e-03
6.744114e+00	7.358117e-04	2.409632e-04	1.683885e-03
6.763605e+00	7.355663e-04	4.289387e-04	1.355940e-03
6.783097e+00	3.953631e-04	3.108988e-04	8.207856e-04
6.802588e+00	7.311575e-04	1.607948e-04	2.032735e-03
6.822080e+00	1.306215e-03	1.403209e-04	1.828769e-03
6.841572e+00	7.298208e-04	7.998435e-05	1.366155e-03
6.861063e+00	3.640755e-04	3.376653e-04	1.335503e-03
6.880555e+00	3.498110e-04	6.888739e-05	1.372160e-03
6.900047e+00	6.133345e-04	3.271846e-04	1.388792e-03
6.919538e+00	8.493359e-04	3.139365e-04	1.605113e-03
6.939030e+00	6.982894e-04	5.262365e-04	1.552743e-03
6.958522e+00	9.391272e-04	2.619891e-04	1.382908e-03
6.978013e+00	3.835271e-04	2.532994e-04	1.213403e-03
6.997505e+00	7.385556e-04	2.274136e-04	1.691184e-03
7.016997e+00	6.176338e-04	1.255098e-04	1.513211e-03
7.036488e+00	5.884833e-04	8.539993e-05	1.372390e-03
7.055980e+00	6.756859e-04	9.845695e-05	1.579482e-03
7.075472e+00	5.199386e-04	2.028175e-04	1.786157e-03
7.094963e+00	6.999385e-04	4.104369e-04	1.499160e-03
7.114455e+00	5.574545e-04	3.321570e-04	1.699218e-03
7.133947e+00	5.261990e-04	3.046350e-04	1.925008e-03
7.153438e+00	7.288358e-04	4.402208e-04	1.586842e-03
7.172930e+00	6.964606e-04	7.417151e-05	1.985046e-03
7.192422e+00	1.049700e-03	3.191416e-04	1.181705e-03
7.211913e+00	4.272121e-04	2.227799e-04	1.736217e-03
7.231405e+00	7.609262e-04	2.499784e-04	1.507345e-03
7.250897e+00	9.905702e-04	7.726565e-05	1.463809e-03
7.270388e+00	9.348841e-04	1.692033e-04	1.312705e-03
7.289880e+00	9.319517e-04	7.049061e-05	1.277370e-03
7.309372e+00	6.385042e-04	4.280605e-04	1.559681e-03
7.328863e+00	5.200017e-04	3.702589e-04	1.863726e-03
7.348355e+00	5.532817e-04	1.093127e-04	1.788567e-03
7.367847e+00	5.203177e-04	3.826287e-04	1.882730e-03
7.387338e+00	9.652589e-04	2.935635e-04	9.634690e-04
7.406830e+00	7.711840e-04	1.039950e-04	1.550695e-03
7.426322e+00	2.145895e-04	2.212323e-04	1.815105e-03
7.445813e+00	1.103053e-03	1.810883e-04	2.045056e-03
7.465305e+00	1.363143e-04	6.829138e-05	1.556294e-03
7.484797e+00	2.777136e-04	3.615662e-04	9.901048e-04
7.504288e+00	7.096197e-04	4.144551e-05	1.511648e-03
7.523780e+00	6.696031e-04	3.166914e-04	1.639652e-03
7.543271e+00	5.063680e-04	3.164303e-04	1.387024e-03
7.562763e+00	6.715180e-04	1.978767e-04	1.542972e-03
7.582255e+00	7.520167e-04	2.111362e-04	1.349569e-03
7.601746e+00	6.155376e-04	3.204431e-04	1.558892e-03
7.621238e+00	5.311651e-04	2.248583e-04	2.095288e-03
7.640730e+00	8.814292e-04	2.175410e-04	1.316942e-03
7.660221e+00	7.927866e-04	3.609745e-04	1.094491e-03
7.679713e+00	7.745605e-04	3.664244e-04	1.862169e-03
7.699205e+00	5.877492e-04	3.114333e-04	1.483618e-03
7.718696e+00	6.846935e-04	3.862216e-04	1.159999e-03
7.738188e+00	8.886272e-04	2.275764e-04	2.058201e-03
7.757680e+00	3.458425e-04	3.571812e-04	2.030401e-03
7.777171e+00	4.523869e-04	4.369975e-04	1.302870e-03
7.796663e+00	4.450952e-04	3.316513e-04	1.237060e-03
7.816155e+00	5.474644e-04	2.055082e-04	2.157719e-03
7.835646e+00	7.118057e-04	9.376895e-05	1.458661e-03
7.855138e+00	8.975636e-04	1.652811e-04	1.276736e-03
7.874630e+00	2.718982e-04	1.979719e-04	1.226435e-03
7.894121e+00	6.721537e-04	7.495996e-05	1.417010e-03
7.913613e+00	1.074660e-03	3.130636e-04	1.271092e-03
7.933105e+00	8.516269e-04	4.235458e-04	1.486598e-03
7.952596e+00	6.645284e-05	3.003998e-04	1.456907e-03
7.972088e+00	6.246356e-04	3.094109e-04	2.034950e-03
7.991580e+00	7.623949e-04	5.102324e-04	1.533536e-03
8.011071e+00	9.881037e-04	3.105965e-04	1.331319e-03
8.030563e+00	3.221417e-04	9.960328e-05	1.507606e-03
8.050055e+00	5.881933e-04	4.127305e-04	1.049327e-03
8.069546e+00	4.165486e-04	2.872677e-04	2.199227e-03
8.089038e+00	5.980281e-04	1.174441e-04	1.189184e-03
8.108530e+00	2.989746e-04	2.333849e-04	1.288125e-03
8.128021e+00	5.272583e-04	1.601454e-04	1.331838e-03
8.147513e+00	5.913025e-04	2.338070e-04	1.661840e-03
8.167005e+00	4.682228e-04	3.008352e-05	1.418330e-03
8.186496e+00	3.565838e-04	2.136466e-04	1.472613e-03
8.205988e+00	8.504715e-04	2.188091e-04	1.438498e-03
8.225479e+00	5.759995e-04	4.566599e-05	1.275616e-03
8.244971e+00	6.801245e-04	3.223111e-04	1.847675e-03
8.264463e+00	7.019560e-04	1.888371e-04	1.412270e-03
8.283954e+00	8.209625e-04	3.278585e-04	1.719368e-03
8.303446e+00	8.681260e-04	6.918205e-04	1.622579e-03
8.322938e+00	6.361289e-04	1.861114e-04	1.029548e-03
8.342429e+00	7.018039e-04	1.759100e-04	1.864130e-03
8.361921e+00	7.738137e-04	2.765241e-04	1.570550e-03
8.381413e+00	7.646879e-04	2.321291e-04	1.162352e-03
8.400904e+00	4.642533e-04	2.571796e-04	1.420693e-03
8.420396e+00	5.913604e-04	1.124644e-04	1.585143e-03
8.439888e+00	5.969391e-04	3.917147e-04	1.703617e-03
8.459379e+00	7.905391e-04	1.189630e-04	1.780702e-03
8.478871e+00	8.848715e-04	9.923395e-05	1.296398e-03
8.498363e+00	7.382613e-04	1.721044e-04	1.112132e-03
