frequency	angle1	angle2	angle3
7.934486e+00	2.862081e-03	6.044637e-04	7.660220e-04
7.952684e+00	2.399162e-03	3.365761e-04	5.606019e-05
7.970883e+00	2.639502e-03	3.932077e-04	6.090893e-04
7.989081e+00	3.112915e-03	1.423647e-04	7.245386e-04
8.007279e+00	3.371736e-03	9.870242e-04	6.503923e-04
8.025478e+00	2.877489e-03	4.607291e-04	5.675676e-04
8.043676e+00	2.816143e-03	1.357601e-04	5.871193e-04
8.061874e+00	1.507598e-03	5.557519e-04	7.556261e-04
8.080073e+00	1.753167e-03	3.517836e-04	5.376118e-04
8.098271e+00	1.113155e-03	4.891891e-04	2.723203e-04
8.116470e+00	2.547594e-03	1.155084e-03	8.792478e-04
8.134668e+00	1.957425e-03	8.982743e-04	5.226072e-04
8.152866e+00	2.469259e-03	9.625954e-05	9.125851e-04
8.171065e+00	2.448544e-03	3.926655e-04	6.930223e-04
8.189263e+00	1.621211e-03	4.235800e-04	6.840501e-04
8.207461e+00	2.955458e-03	4.675570e-04	1.040392e-03
8.225660e+00	2.647664e-03	4.488591e-04	3.710114e-04
8.243858e+00	1.965220e-03	6.121112e-04	6.514024e-04
8.262056e+00	2.434190e-03	8.476046e-04	3.614300e-04
8.280255e+00	1.657012e-03	1.064253e-03	1.057459e-04
8.298453e+00	2.820219e-03	6.325887e-04	3.265022e-04
8.316652e+00	2.179399e-03	2.841840e-04	8.681159e-04
8.334850e+00	3.170310e-03	1.124038e-03	8.537753e-04
8.353048e+00	2.468798e-03	6.362671e-04	8.332903e-04
8.371247e+00	2.561470e-03	9.813621e-04	5.273181e-04
8.389445e+00	1.777534e-03	5.677443e-04	4.431206e-04
8.407643e+00	3.004527e-03	4.783706e-04	8.693243e-04
8.425842e+00	2.978979e-03	5.553261e-04	4.296947e-04
8.444040e+00	2.062272e-03	5.697689e-04	3.910334e-04
8.462238e+00	2.836381e-03	2.403863e-04	1.086292e-03
8.480437e+00	1.914969e-03	2.153872e-04	5.417859e-04
8.498635e+00	2.616163e-03	2.754376e-04	3.842458e-04
8.516833e+00	1.655344e-03	6.413574e-04	8.224324e-04
8.535032e+00	1.963141e-03	3.837820e-04	6.566617e-04
8.553230e+00	2.196940e-03	3.917948e-04	1.639692e-04
8.571429e+00	2.838171e-03	1.556531e-04	6.352260e-04
8.589627e+00	2.602595e-03	3.301449e-04	3.151246e-04
8.607825e+00	1.421725e-03	5.683754e-04	1.396356e-04
8.626024e+00	9.964796e-04	5.263276e-04	3.123826e-04
8.644222e+00	1.950546e-03	6.438071e-04	4.573742e-04
8.662420e+00	1.047252e-03	7.450918e-04	5.659683e-04
8.680619e+00	1.738281e-03	1.940806e-04	2.318058e-04
8.698817e+00	2.207949e-03	8.741320e-04	3.939857e-04
8.717015e+00	3.444908e-03	3.433403e-04	2.934800e-04
8.735214e+00	2.295449e-03	6.572203e-04	5.640131e-04
8.753412e+00	3.052908e-03	4.818153e-04	7.210089e-04
8.771611e+00	3.398959e-03	1.792199e-04	2.636659e-04
8.789809e+00	2.673882e-03	3.578686e-04	7.453536e-04
8.808007e+00	2.215773e-03	1.312149e-04	4.253320e-04
8.826206e+00	2.411440e-03	3.419510e-04	4.453969e-04
8.844404e+00	1.396667e-03	2.712316e-04	4.298037e-04
8.862602e+00	2.376851e-03	7.351336e-04	3.847255e-04
8.880801e+00	2.128495e-03	2.063586e-04	9.823809e-04
8.898999e+00	1.483447e-03	5.254841e-04	1.926459e-04
8.917197e+00	1.998186e-03	5.438824e-04	8.785733e-04
8.935396e+00	2.318996e-03	2.089512e-04	3.297161e-04
8.953594e+00	2.301785e-03	6.310711e-04	1.173039e-03
8.971793e+00	2.334990e-03	4.048347e-04	1.843613e-04
8.989991e+00	2.528707e-03	5.610639e-04	7.309151e-04
9.008189e+00	3.115935e-03	3.115438e-04	8.788561e-04
9.026388e+00	2.311350e-03	5.719674e-04	3.603323e-04
9.044586e+00	2.375306e-03	4.389140e-04	8.699121e-04
9.062784e+00	1.326809e-03	2.861059e-04	3.971822e-04
9.080983e+00	2.721814e-03	3.643059e-04	4.165281e-05
9.099181e+00	3.524090e-03	6.068689e-04	6.611625e-04
9.117379e+00	2.807145e-03	8.415148e-04	6.919401e-04
9.135578e+00	2.349856e-03	4.830868e-04	1.081021e-04
9.153776e+00	3.248769e-03	6.666303e-04	6.581952e-04
9.171975e+00	1.883209e-03	1.905198e-04	3.422440e-04
9.190173e+00	2.704582e-03	1.868355e-04	3.930571e-04
9.208371e+00	3.190575e-03	9.799170e-04	1.445073e-03
9.226570e+00	2.146252e-03	4.716287e-04	8.872850e-04
9.244768e+00	1.822747e-03	5.607673e-04	3.493007e-04
9.262966e+00	2.834685e-03	2.384037e-04	1.057467e-03
9.281165e+00	1.727015e-03	5.634921e-04	2.624639e-04
9.299363e+00	1.564346e-03	1.060759e-03	3.303104e-04
9.317561e+00	2.549625e-03	2.842956e-04	1.307435e-03
9.335760e+00	3.384832e-03	5.025886e-04	6.342963e-04
9.353958e+00	2.621250e-03	8.355267e-04	4.729330e-04
9.372157e+00	2.625981e-03	1.197361e-03	1.074237e-03
9.390355e+00	2.681994e-03	7.062989e-04	3.430546e-04
9.408553e+00	2.071590e-03	2.460139e-04	7.644613e-04
9.426752e+00	2.094570e-03	8.778034e-04	1.878338e-04
9.444950e+00	2.380529e-03	3.561189e-04	7.555566e-04
9.463148e+00	2.235074e-03	3.722125e-04	4.004157e-04
9.481347e+00	1.865495e-03	1.106119e-04	4.055531e-04
9.499545e+00	1.918190e-03	6.571211e-04	6.165772e-04
9.517743e+00	2.107670e-03	4.178703e-04	1.174506e-04
9.535942e+00	2.029234e-03	8.651184e-04	4.765650e-04
9.554140e+00	2.728884e-03	1.367442e-04	5.073031e-04
9.572338e+00	1.662255e-03	4.626410e-04	5.817968e-04
9.590537e+00	2.630647e-03	3.327716e-04	6.282077e-04
9.608735e+00	1.600351e-03	5.344827e-04	5.466016e-04
9.626934e+00	3.401484e-03	6.798950e-04	2.455878e-04
9.645132e+00	2.094453e-03	7.188771e-04	2.537833e-04
9.663330e+00	3.189229e-03	6.858245e-04	7.441678e-04
9.681529e+00	2.197951e-03	6.287745e-04	2.309670e-04
9.699727e+00	1.420953e-03	9.725198e-04	1.108358e-03
9.717925e+00	1.952739e-03	4.977854e-04	5.108311e-04
9.736124e+00	2.395345e-03	7.250689e-04	3.933347e-04
9.754322e+00	2.183503e-03	2.142348e-04	4.522116e-04
9.772520e+00	3.172918e-03	5.541467e-04	5.390919e-04
9.790719e+00	2.277784e-03	4.273984e-04	5.258641e-04
9.808917e+00	2.476110e-03	6.769991e-04	5.055742e-04
9.827116e+00	2.802863e-03	1.004289e-03	8.160310e-04
9.845314e+00	1.475933e-03	3.514197e-04	2.532862e-04
9.863512e+00	2.755653e-03	2.111408e-04	3.508580e-04
9.881711e+00	1.914297e-03	1.103183e-03	3.849224e-04
9.899909e+00	3.371843e-03	6.421212e-04	5.346447e-04
9.918107e+00	2.590923e-03	5.301204e-05	9.997204e-04
9.936306e+00	2.486206e-03	5.956099e-04	2.679994e-04
9.954504e+00	2.194871e-03	1.262179e-03	2.729835e-04
9.972702e+00	2.789412e-03	2.826324e-04	4.627654e-04
9.990901e+00	2.682240e-03	7.365276e-04	9.476584e-04
