MIN=0	-90	-90	-90
MAX=113,137084989848	90	90	90
SCALE=113,137084989848	45	45	45
DEC=2	1	1	1
DEF="Tiempo" t / s	"Angulo" &a_A1 / °	"Angulo" &a_B1 / °	"Angulo" &a_A1 / °
0	1,44	2,34	1,08
0,049	1,44	2,16	1,62
0,1	1,44	1,98	1,98
0,15	1,44	1,98	2,16
0,201	1,44	1,8	2,16
0,253	1,44	1,8	1,8
0,304	1,44	1,62	1,44
0,355	1,44	1,62	0,72
0,404	1,62	1,8	0,18
0,456	1,62	1,8	-0,54
0,509	1,62	1,98	-0,9
0,563	1,62	1,98	-1,08
0,619	1,62	2,16	-1,08
0,671	1,62	2,34	-0,72
0,724	1,62	2,52	-0,18
0,777	1,62	2,52	0,54
0,83	1,62	2,7	1,26
0,882	1,62	2,7	1,8
0,936	1,62	2,7	2,16
0,986	1,62	2,7	2,34
1,037	1,62	2,7	2,16
1,09	1,62	2,52	1,8
1,141	1,62	2,52	1,26
1,193	1,62	2,34	0,54
1,244	1,62	2,16	0
1,293	1,62	1,98	-0,54
1,348	1,62	1,98	-1,08
1,4	1,62	1,8	-1,08
1,454	1,62	1,8	-1,08
1,505	1,44	1,8	-0,72
1,56	1,44	1,8	-0,18
1,61	1,44	1,8	0,54
1,663	1,44	1,8	1,26
1,714	1,44	1,8	1,8
1,767	1,44	1,98	2,16
1,819	1,44	2,16	2,34
1,87	1,62	2,34	2,16
1,921	1,62	2,34	1,8
1,975	1,62	2,52	1,26
2,025	1,62	2,7	0,54
2,08	1,62	2,7	-0,18
2,132	1,62	2,7	-0,72
2,187	1,62	2,7	-1,08
2,244	1,62	2,7	-1,08
2,297	1,62	2,52	-0,9
2,354	1,62	2,52	-0,36
2,411	1,62	2,34	0,36
2,463	1,44	2,16	1,08
2,514	1,44	1,98	1,62
2,567	1,44	1,98	1,98
2,62	1,44	1,8	2,16
2,671	1,44	1,8	2,16
2,724	1,44	1,8	1,8
2,775	1,62	1,8	1,26
2,826	1,62	1,8	0,72
2,879	1,62	1,8	0,18
2,927	1,62	1,98	-0,54
2,982	1,62	2,16	-0,9
3,035	1,98	2,16	-1,08
3,09	2,16	2,34	-0,9
3,144	2,52	2,52	-0,54
3,198	3,06	2,52	0
3,249	4,14	2,7	0,54
3,301	5,58	2,7	1,26
3,353	7,2	2,7	1,8
3,404	9	2,7	2,16
3,454	10,44	2,7	2,34
3,506	11,7	2,7	2,16
3,557	12,42	2,52	1,8
3,61	12,6	2,52	1,26
3,661	12,24	2,34	0,54
3,711	11,7	2,34	0
3,761	11,16	2,34	-0,54
3,814	10,8	2,16	-0,9
3,866	10,62	2,16	-1,08
3,923	10,62	2,16	-0,9
3,981	10,8	2,16	-0,54
4,035	11,34	2,16	0
4,086	11,7	2,16	0,72
4,137	12,24	2,16	1,98
4,189	12,6	2,34	3,42
4,241	12,78	2,34	5,04
4,294	12,96	2,52	6,66
4,345	13,14	2,52	8,46
4,399	13,14	2,7	9,9
4,449	13,32	2,7	11,34
4,501	13,32	2,88	12,42
4,554	13,14	2,88	13,5
4,603	13,14	2,88	14,58
4,656	13,14	2,88	16,02
4,708	13,14	2,88	17,46
4,759	13,14	2,88	18,72
4,81	13,14	2,88	19,98
4,864	13,14	2,88	21,42
4,914	13,32	3,06	22,68
4,965	13,5	3,42	23,58
5,019	13,68	4,32	24,48
5,073	13,68	5,4	25,02
5,126	13,86	6,66	25,56
5,178	14,04	7,92	25,74
5,231	14,22	9,18	25,92
5,282	14,4	10,26	26,46
5,334	14,58	11,16	26,82
5,386	14,76	12,06	27
5,439	14,76	12,96	27,36
5,49	14,76	13,5	28,08
5,545	14,58	14,04	28,62
5,596	14,58	14,58	28,98
5,65	14,58	15,12	29,16
5,7	14,58	15,48	29,34
5,751	14,58	15,84	29,52
5,803	14,76	16,38	29,7
5,858	14,76	16,74	29,88
5,909	14,76	17,28	30,24
5,961	14,76	17,64	30,42
6,012	14,76	18	30,6
6,064	14,76	18,18	30,6
6,115	14,76	18,36	30,6
6,168	14,94	18,72	30,78
6,218	15,12	18,9	30,78
6,271	15,3	19,26	30,78
6,322	15,3	19,62	30,96
6,374	15,48	19,98	31,14
6,425	15,48	19,98	31,32
6,478	15,48	20,16	31,32
6,529	15,3	20,34	31,32
6,583	15,3	20,52	31,32
6,632	15,3	20,7	31,32
6,686	15,12	21,06	31,32
6,739	14,94	21,24	31,5
6,791	14,76	21,24	31,5
6,843	14,58	21,42	31,5
6,895	14,58	21,42	31,32
6,946	14,58	21,42	31,32
6,999	14,76	21,42	31,32
7,052	15,12	21,42	31,32
7,106	15,12	21,42	31,5
7,163	15,3	21,42	31,5
7,218	15,3	21,42	31,68
7,271	15,12	21,42	31,5
7,325	15,12	21,6	31,32
7,377	14,76	21,6	30,96
7,429	12,96	21,6	30,06
7,481	9,72	21,42	27
7,531	5,4	19,98	20,52
7,583	0,72	17,46	11,7
7,633	-3,42	13,86	0,36
7,687	-7,02	8,82	-10,98
7,745	-8,64	3,42	-19,98
7,8	-8,46	-2,34	-26,1
7,86	-6,3	-7,92	-27
7,917	-2,88	-11,52	-23,22
7,972	1,26	-11,52	-15,48
8,028	5,04	-11,52	-5,76
8,079	7,74	-11,52	5,04
8,131	9,18	-11,52	14,22
8,184	9,18	-11,52	21,78
8,239	7,74	-10,08	25,74
8,294	4,86	-5,04	25,38
8,348	1,44	0,72	21,06
8,4	-1,98	6,3	13,5
8,454	-4,86	11,7	3,42
8,508	-6,48	16,38	-6,66
8,566	-6,48	19,98	-15,66
8,621	-4,5	21,96	-21,24
